id year bool
ec_1213 2001 1
ec_1214 2001 1
ec_1215 2001 1
ec_1216 2001 1
ec_1217 2001 0
ec_1218 2001 0
ec_1219 2001 0
ec_1220 2001 0
ec_1221 2001 1
ec_1222 2001 1
ec_1223 2001 0
ec_1224 2001 0
ec_1225 2001 0
ec_1226 2001 0
ec_1227 2001 1
ec_1228 2001 1
ec_1229 2001 0
ec_1230 2001 0
ec_1231 2001 0
ec_1232 2001 0
ec_1233 2001 1
ec_1234 2001 1
ec_1235 2001 1
ec_1236 2001 1
ec_1237 2001 1
ec_1238 2001 1
ec_1239 2001 0
ec_1240 2001 0
ec_1241 2001 0
ec_1242 2001 0
ec_1243 2001 0
ec_1244 2001 0
ec_1245 2001 0
ec_1246 2001 0
ec_1247 2001 0
ec_1248 2001 0
ec_1249 2001 0
ec_1250 2001 0
ec_1251 2001 1
ec_1252 2001 1
ec_1253 2001 1
ec_1254 2001 1
ec_1255 2001 1
ec_1256 2001 1
ec_1257 2001 0
ec_1258 2001 0
ec_1259 2001 0
ec_1260 2001 0
ec_1261 2001 1
ec_1262 2001 1
ec_1263 2001 0
ec_1264 2001 0
ec_1265 2001 0
ec_1266 2001 0
ec_1267 2001 1
ec_1268 2001 1
ec_1269 2001 0
ec_1270 2001 0
ec_1271 2001 0
ec_1272 2001 0
ec_1273 2001 1
ec_1274 2001 1
ec_1275 2001 1
ec_1276 2001 1
ec_1277 2001 1
ec_1278 2001 1
ec_1279 2001 0
ec_1280 2001 0
ec_1281 2001 0
ec_1282 2001 0
ec_1283 2001 0
ec_1284 2001 0
ec_1285 2001 1
ec_1286 2001 1
ec_1287 2001 1
ec_1288 2001 1
ec_1289 2001 0
ec_1290 2001 0
ec_1291 2001 0
ec_1292 2001 0
ec_1293 2001 0
ec_1294 2001 0
ec_1295 2001 0
ec_1296 2001 0
ec_1297 2001 1
ec_1298 2001 1
ec_1299 2001 1
ec_1300 2001 1
ec_1301 2001 0
ec_1302 2001 0
ec_1303 2001 1
ec_1304 2001 1
ec_1305 2001 0
ec_1306 2001 0
ec_1307 2001 0
ec_1308 2001 0
ec_1309 2001 1
ec_1310 2001 1
ec_1311 2001 0
ec_1312 2001 0
ec_1313 2001 0
ec_1314 2001 0
ec_1315 2001 0
ec_1316 2001 0
ec_1317 2001 0
ec_1318 2001 0
ec_1319 2001 1
ec_1320 2001 1
ec_1321 2001 0
ec_1322 2001 0
ec_1323 2001 0
ec_1324 2001 0
ec_1325 2001 1
ec_1326 2001 1
ec_1327 2001 1
ec_1328 2001 1
ec_1329 2001 0
ec_1330 2001 0
ec_1331 2001 0
ec_1332 2001 0
ec_1333 2001 0
ec_1334 2001 0
ec_1335 2001 0
ec_1336 2001 0
ec_1337 2001 1
ec_1338 2001 1
ec_1339 2001 1
ec_1340 2001 1
ec_1341 2001 0
ec_1342 2001 0
ec_1343 2001 1
ec_1344 2001 1
ec_1345 2001 0
ec_1346 2001 0
ec_1347 2001 0
ec_1348 2001 0
ec_1349 2001 1
ec_1350 2001 1
ec_1351 2001 0
ec_1352 2001 0
ec_1353 2001 0
ec_1354 2001 0
ec_1355 2001 0
ec_1356 2001 0
ec_1357 2001 0
ec_1358 2001 0
ec_1359 2001 1
ec_1360 2001 1
ec_1361 2001 1
ec_1362 2001 1
ec_1363 2001 0
ec_1364 2001 0
ec_1365 2001 0
ec_1366 2001 0
ec_1367 2001 0
ec_1368 2001 0
ec_1369 2001 1
ec_1370 2001 1
ec_1371 2001 1
ec_1372 2001 1
ec_1373 2001 1
ec_1374 2001 1
ec_1375 2001 1
ec_1376 2001 1
ec_1377 2001 1
ec_1378 2001 1
ec_1379 2001 1
ec_1380 2001 1
ec_1381 2001 0
ec_1382 2001 0
ec_1383 2001 1
ec_1384 2001 1
ec_1385 2001 1
ec_1386 2001 1
ec_1387 2001 1
ec_1388 2001 1
ec_1389 2001 1
ec_1390 2001 1
ec_1391 2001 0
ec_1392 2001 0
ec_1393 2001 0
ec_1394 2001 0
ec_1395 2001 1
ec_1396 2001 1
ec_1397 2001 0
ec_1398 2001 0
ec_1399 2001 0
ec_1400 2001 0
ec_1401 2001 1
ec_1402 2001 1
ec_1403 2001 0
ec_1404 2001 0
ec_1405 2001 0
ec_1406 2001 0
ec_1407 2001 0
ec_1408 2001 0
ec_1409 2001 1
ec_1410 2001 1
ec_1411 2001 1
ec_1412 2001 1
ec_1413 2001 1
ec_1414 2001 1
ec_1415 2001 1
ec_1416 2001 1
ec_1417 2001 1
ec_1418 2001 1
ec_1419 2001 1
ec_1420 2001 1
ec_1421 2001 0
ec_1422 2001 0
ec_1423 2001 1
ec_1424 2001 1
ec_1425 2001 1
ec_1426 2001 1
ec_1427 2001 1
ec_1428 2001 1
ec_1429 2001 1
ec_1430 2001 1
ec_1431 2001 0
ec_1432 2001 0
ec_1433 2001 0
ec_1434 2001 0
ec_1435 2001 1
ec_1436 2001 1
ec_1437 2001 0
ec_1438 2001 0
ec_1439 2001 0
ec_1440 2001 0
ec_1441 2001 1
ec_1442 2001 1
ec_1443 2001 0
ec_1444 2001 0
ec_1445 2001 0
ec_1446 2001 0
ec_1447 2001 0
ec_1448 2001 0
ec_1449 2001 1
ec_1450 2001 1
ec_1451 2001 1
ec_1452 2001 1
ec_1453 2001 1
ec_1454 2001 1
ec_1455 2001 1
ec_1456 2001 1
ec_1457 2001 1
ec_1458 2001 1
ec_1459 2001 1
ec_1460 2001 1
ec_1461 2001 0
ec_1462 2001 0
ec_1463 2001 1
ec_1464 2001 1
ec_1465 2001 1
ec_1466 2001 1
ec_1467 2001 1
ec_1468 2001 1
ec_1469 2001 1
ec_1470 2001 1
ec_1471 2001 0
ec_1472 2001 0
ec_1473 2001 0
ec_1474 2001 0
ec_1475 2001 1
ec_1476 2001 1
ec_1477 2001 0
ec_1478 2001 0
ec_1479 2001 0
ec_1480 2001 0
ec_1481 2004 0
ec_1482 2004 0
ec_1483 2004 0
ec_1484 2004 0
ec_1485 2004 1
ec_1486 2004 1
ec_1487 2004 0
ec_1488 2004 0
ec_1489 2004 0
ec_1490 2004 0
ec_1491 2004 0
ec_1492 2004 0
ec_1493 2004 0
ec_1494 2004 0
ec_1495 2004 0
ec_1496 2004 0
ec_1497 2004 0
ec_1498 2004 0
ec_1499 2004 1
ec_1500 2004 1
ec_1501 2004 1
ec_1502 2004 1
ec_1503 2004 0
ec_1504 2004 0
ec_1505 2004 1
ec_1506 2004 1
ec_1507 2004 1
ec_1508 2004 1
ec_1509 2004 0
ec_1510 2004 0
ec_1511 2004 0
ec_1512 2004 0
ec_1513 2004 1
ec_1514 2004 1
ec_1515 2004 0
ec_1516 2004 0
ec_1517 2004 1
ec_1518 2004 1
ec_1519 2004 1
ec_1520 2004 1
ec_1521 2004 0
ec_1522 2004 0
ec_1523 2004 0
ec_1524 2004 0
ec_1525 2004 1
ec_1526 2004 1
ec_1527 2004 0
ec_1528 2004 0
ec_1529 2004 0
ec_1530 2004 0
ec_1531 2004 0
ec_1532 2004 0
ec_1533 2004 0
ec_1534 2004 0
ec_1535 2004 0
ec_1536 2004 0
ec_1537 2004 0
ec_1538 2004 0
ec_1539 2004 1
ec_1540 2004 1
ec_1541 2004 1
ec_1542 2004 1
ec_1543 2004 0
ec_1544 2004 0
ec_1545 2004 1
ec_1546 2004 1
ec_1547 2004 1
ec_1548 2004 1
ec_1549 2004 0
ec_1550 2004 0
ec_1551 2004 0
ec_1552 2004 0
ec_1553 2004 1
ec_1554 2004 1
ec_1555 2004 0
ec_1556 2004 0
ec_1557 2004 1
ec_1558 2004 1
ec_1559 2004 1
ec_1560 2004 1
ec_1561 2004 0
ec_1562 2004 0
ec_1563 2004 0
ec_1564 2004 0
ec_1565 2004 1
ec_1566 2004 1
ec_1567 2004 0
ec_1568 2004 0
ec_1569 2004 0
ec_1570 2004 0
ec_1571 2004 0
ec_1572 2004 0
ec_1573 2004 0
ec_1574 2004 0
ec_1575 2004 0
ec_1576 2004 0
ec_1577 2004 0
ec_1578 2004 0
ec_1579 2004 1
ec_1580 2004 1
ec_1585 2004 1
ec_1587 2004 1
ec_1588 2004 1
ec_1589 2004 0
ec_1590 2004 0
ec_1591 2004 0
ec_1593 2004 1
ec_1594 2004 1
ec_1595 2004 0
ec_1596 2004 0
ec_1597 2004 1
ec_1598 2004 1
ec_1599 2004 1
ec_1600 2004 1
ec_1601 2004 0
ec_1602 2004 0
ec_1603 2004 0
ec_1604 2004 0
ec_1605 2004 1
ec_1606 2004 1
ec_1607 2004 0
ec_1608 2004 0
ec_1609 2004 0
ec_1610 2004 0
ec_1611 2004 0
ec_1612 2004 0
ec_1613 2004 0
ec_1614 2004 0
ec_1615 2004 0
ec_1616 2004 0
ec_1617 2004 0
ec_1618 2004 0
ec_1619 2004 1
ec_1620 2004 1
ec_1621 2004 1
ec_1622 2004 1
ec_1623 2004 0
ec_1624 2004 0
ec_1625 2004 1
ec_1626 2004 1
ec_1627 2004 1
ec_1628 2004 1
ec_1629 2004 0
ec_1630 2004 0
ec_1631 2004 0
ec_1632 2004 0
ec_1633 2004 1
ec_1634 2004 1
ec_1635 2004 0
ec_1636 2004 0
ec_1637 2004 1
ec_1638 2004 1
ec_1639 2004 1
ec_1640 2004 1
ec_1641 2004 0
ec_1642 2004 0
ec_1643 2004 0
ec_1644 2004 0
ec_1645 2004 1
ec_1646 2004 1
ec_1647 2004 0
ec_1648 2004 0
ec_1649 2004 0
ec_1650 2004 0
ec_1651 2004 0
ec_1652 2004 0
ec_1653 2004 0
ec_1654 2004 0
ec_1655 2004 0
ec_1656 2004 0
ec_1657 2004 0
ec_1658 2004 0
ec_1659 2004 1
ec_1660 2004 1
ec_1661 2004 1
ec_1662 2004 1
ec_1663 2004 0
ec_1664 2004 0
ec_1665 2004 1
ec_1666 2004 1
ec_1667 2004 1
ec_1668 2004 1
ec_1669 2004 0
ec_1670 2004 0
ec_1671 2004 1
ec_1672 2004 1
ec_1673 2004 0
ec_1674 2004 0
ec_1675 2004 1
ec_1676 2004 1
ec_1677 2004 1
ec_1678 2004 1
ec_1679 2004 0
ec_1680 2004 0
ec_1681 2004 1
ec_1682 2004 1
ec_1683 2004 0
ec_1684 2004 0
ec_1685 2004 0
ec_1686 2004 0
ec_1687 2004 0
ec_1688 2004 0
ec_1689 2004 1
ec_1690 2004 1
ec_1691 2004 0
ec_1692 2004 0
ec_1693 2004 0
ec_1694 2004 0
ec_1695 2004 0
ec_1696 2004 0
ec_1697 2004 1
ec_1698 2004 1
ec_1699 2004 1
ec_1700 2004 1
ec_1701 2004 0
ec_1702 2004 0
ec_1703 2004 0
ec_1704 2004 0
ec_1705 2004 1
ec_1706 2004 1
ec_1707 2004 1
ec_1708 2004 1
ec_1709 2004 0
ec_1710 2004 0
ec_1711 2004 1
ec_1712 2004 1
ec_1713 2004 0
ec_1714 2004 0
ec_1715 2004 1
ec_1716 2004 1
ec_1717 2004 1
ec_1718 2004 1
ec_1719 2004 0
ec_1720 2004 0
ec_1721 2004 1
ec_1722 2004 1
ec_1723 2004 0
ec_1724 2004 0
ec_1725 2004 0
ec_1726 2004 0
ec_1727 2004 0
ec_1728 2004 0
ec_1729 2004 1
ec_1730 2004 1
ec_1731 2004 0
ec_1732 2004 0
ec_1733 2004 0
ec_1734 2004 0
ec_1735 2004 0
ec_1736 2004 0
ec_1737 2004 1
ec_1738 2004 1
ec_1739 2004 1
ec_1740 2004 1
ec_1741 2004 0
ec_1742 2004 0
ec_1743 2004 0
ec_1744 2004 0
ec_1745 2004 1
ec_1746 2004 1
ec_1747 2004 1
ec_1748 2004 1
ec_1749 2004 0
ec_1750 2004 0
ec_1751 2004 1
ec_1752 2004 1
ec_1753 2004 0
ec_1754 2004 0
ec_1755 2004 1
ec_1756 2004 1
ec_1757 2004 1
ec_1758 2004 1
ec_1759 2004 0
ec_1760 2004 0
ec_1761 2004 1
ec_1762 2004 1
ec_1763 2004 0
ec_1764 2004 0
ec_1765 2004 0
ec_1766 2004 0
ec_1767 2004 0
ec_1768 2004 0
ec_1769 2004 1
ec_1770 2004 1
ec_1771 2004 0
ec_1773 2004 0
ec_1774 2004 0
ec_1775 2004 0
ec_1776 2004 0
ec_1777 2004 1
ec_1778 2004 1
ec_1779 2004 1
ec_1780 2004 1
ec_1781 2004 0
ec_1782 2004 0
ec_1783 2004 0
ec_1784 2004 0
ec_1785 2004 1
ec_1786 2004 1
ec_1787 2004 1
ec_1788 2004 1
ec_1789 2004 0
ec_1790 2004 0
ec_1791 2004 1
ec_1792 2004 1
ec_1794 2004 0
ec_1795 2004 1
ec_1796 2004 1
ec_1797 2004 1
ec_1798 2004 1
ec_1799 2004 0
ec_1800 2004 0
ec_1801 2004 1
ec_1802 2004 1
ec_1803 2004 0
ec_1804 2004 0
ec_1805 2004 0
ec_1806 2004 0
ec_1807 2004 0
ec_1808 2004 0
ec_1809 2004 1
ec_1810 2004 1
ec_1811 2004 0
ec_1812 2004 0
ec_1813 2004 0
ec_1814 2004 0
ec_1815 2004 0
ec_1816 2004 1
ec_1817 2004 0
ec_1818 2004 1
ec_1819 2004 1
ec_1820 2004 1
ec_1821 2004 0
ec_1822 2004 0
ec_1823 2004 0
ec_1824 2004 0
ec_1825 2004 1
ec_1826 2004 1
ec_1827 2004 1
ec_1828 2004 1
ec_1829 2004 0
ec_1830 2004 0
ec_1831 2004 1
ec_1832 2004 1
ec_1833 2004 0
ec_1834 2004 0
ec_1835 2004 1
ec_1836 2004 1
ec_1837 2004 1
ec_1838 2004 1
ec_1839 2004 0
ec_1840 2004 0
ec_1841 2004 1
ec_1842 2004 1
ec_1843 2004 0
ec_1844 2004 0
ec_1845 2004 0
ec_1846 2004 0
ec_1847 2004 0
ec_1848 2004 0
ec_1849 2004 1
ec_1850 2004 1
ec_1851 2004 0
ec_1852 2004 0
ec_1853 2004 0
ec_1854 2004 0
ec_1855 2004 0
ec_1856 2004 0
ec_1857 2004 1
ec_1858 2004 1
ec_1859 2004 1
ec_1860 2004 0
ec_1861 2004 1
ec_1862 2004 0
ec_1863 2004 0
ec_1864 2004 0
ec_1865 2004 1
ec_1866 2004 1
ec_1867 2004 1
ec_1868 2004 1
ec_1869 2004 0
ec_1870 2004 0
ec_1871 2004 0
ec_1872 2004 0
ec_1873 2004 0
ec_1874 2004 0
ec_1875 2004 1
ec_1876 2004 1
ec_1877 2004 1
ec_1878 2004 1
ec_1879 2004 1
ec_1880 2004 1
ec_1881 2004 0
ec_1882 2004 0
ec_1883 2004 0
ec_1884 2004 0
ec_1885 2004 0
ec_1886 2004 0
ec_1887 2004 0
ec_1888 2004 0
ec_1889 2004 0
ec_1890 2004 0
ec_1891 2004 1
ec_1892 2004 1
ec_1893 2004 1
ec_1894 2004 1
ec_1895 2004 0
ec_1896 2004 0
ec_1897 2004 0
ec_1898 2004 0
ec_1899 2004 1
ec_1901 2004 1
ec_1903 2004 0
ec_1904 2004 0
ec_1905 2004 1
ec_1906 2004 1
ec_1907 2004 1
ec_1908 2004 1
ec_1909 2004 0
ec_1910 2004 0
ec_1911 2004 0
ec_1912 2004 0
ec_1913 2004 0
ec_1914 2004 0
ec_1915 2004 1
ec_1916 2004 1
ec_1917 2004 1
ec_1918 2004 1
ec_1919 2004 1
ec_1920 2004 1
ec_1921 2004 0
ec_1922 2004 0
ec_1923 2004 0
ec_1924 2004 0
ec_1925 2004 0
ec_1926 2004 0
ec_1927 2004 0
ec_1928 2004 0
ec_1929 2004 0
ec_1930 2004 0
ec_1931 2004 1
ec_1932 2004 1
ec_1933 2004 1
ec_1934 2004 1
ec_1935 2004 0
ec_1936 2004 0
ec_1937 2004 0
ec_1938 2004 0
ec_1939 2004 1
ec_1940 2004 1
ec_1941 2004 1
ec_1942 2004 1
ec_1943 2004 0
ec_1944 2004 0
ec_1945 2004 1
ec_1946 2004 1
ec_1947 2004 1
ec_1948 2004 1
ec_1949 2004 0
ec_1950 2004 0
ec_1951 2004 0
ec_1952 2004 0
ec_1953 2004 0
ec_1954 2004 0
ec_1955 2004 1
ec_1956 2004 1
ec_1957 2004 1
ec_1958 2004 1
ec_1959 2004 1
ec_1960 2004 1
ec_1961 2004 0
ec_1962 2004 0
ec_1963 2004 0
ec_1964 2004 0
ec_1965 2004 0
ec_1966 2004 0
ec_1967 2004 0
ec_1968 2004 0
ec_1969 2004 0
ec_1970 2004 0
ec_1971 2004 1
ec_1972 2004 1
ec_1973 2004 1
ec_1974 2004 1
ec_1975 2004 0
ec_1976 2004 0
ec_1977 2004 0
ec_1978 2004 0
ec_1979 2004 1
ec_1980 2004 1
ec_1981 2004 1
ec_1982 2004 0
ec_1983 2004 1
ec_1984 2004 0
ec_1985 2004 1
ec_1986 2004 1
ec_1987 2004 1
ec_1988 2004 1
ec_1989 2004 0
ec_1990 2004 0
ec_1991 2004 0
ec_1992 2004 0
ec_1993 2004 0
ec_1994 2004 0
ec_1995 2004 1
ec_1996 2004 1
ec_1997 2004 1
ec_1998 2004 1
ec_1999 2004 1
ec_2000 2004 1
ec_2001 2004 0
ec_2002 2004 0
ec_2003 2004 0
ec_2004 2004 0
ec_2005 2004 0
ec_2006 2004 0
ec_2007 2004 0
ec_2008 2004 0
ec_2009 2004 0
ec_2010 2004 0
ec_2011 2004 1
ec_2012 2004 1
ec_2013 2004 1
ec_2014 2004 1
ec_2015 2004 0
ec_2016 2004 0
ec_2017 2004 0
ec_2018 2004 0
ec_2020 2004 1
ec_2023 2004 1
ec_2024 2004 0
ec_2027 2004 1
ec_2028 2004 1
ec_2029 2004 0
ec_2030 2004 0
ec_2031 2004 0
ec_2032 2004 0
ec_2033 2004 0
ec_2034 2004 0
ec_2035 2004 1
ec_2036 2004 1
ec_2037 2004 1
ec_2038 2004 1
ec_2039 2004 1
ec_2040 2004 1
ec_2042 2004 0
ec_2043 2004 0
ec_2044 2004 0
ec_2045 2004 0
ec_2046 2004 0
ec_2047 2004 0
ec_2048 2004 0
ec_2049 2004 0
ec_2050 2004 0
ec_2051 2004 1
ec_2052 2004 1
ec_2053 2004 1
ec_2054 2004 1
ec_2055 2004 0
ec_2056 2004 0
ec_2057 2004 0
ec_2058 2004 0
ec_2059 2004 1
ec_2060 2004 1
ec_2061 2004 1
ec_2062 2004 1
ec_2063 2004 0
ec_2064 2004 0
ec_2065 2004 1
ec_2067 2004 0
ec_2068 2004 0
ec_2069 2004 0
ec_2070 2004 0
ec_2071 2004 1
ec_2072 2004 1
ec_2073 2004 0
ec_2074 2004 0
ec_2075 2004 1
ec_2076 2004 1
ec_2077 2004 0
ec_2078 2004 0
ec_2079 2004 0
ec_2080 2004 0
ec_2081 2004 1
ec_2082 2004 1
ec_2083 2004 1
ec_2084 2004 1
ec_2085 2004 1
ec_2086 2004 1
ec_2087 2004 0
ec_2088 2004 0
ec_2089 2004 1
ec_2090 2004 1
ec_2091 2004 0
ec_2092 2004 0
ec_2093 2004 0
ec_2094 2004 0
ec_2095 2004 1
ec_2096 2004 1
ec_2097 2004 0
ec_2098 2004 0
ec_2099 2004 0
ec_2100 2004 0
ec_2101 2004 1
ec_2102 2004 1
ec_2103 2004 0
ec_2104 2004 0
ec_2105 2004 1
ec_2106 2004 1
ec_2107 2004 0
ec_2108 2004 0
ec_2109 2004 0
ec_2110 2004 0
ec_2111 2004 1
ec_2112 2004 1
ec_2113 2004 0
ec_2114 2004 0
ec_2115 2004 1
ec_2116 2004 1
ec_2117 2004 0
ec_2118 2004 0
ec_2119 2004 0
ec_2120 2004 0
ec_2121 2004 1
ec_2122 2004 1
ec_2123 2004 1
ec_2124 2004 1
ec_2125 2004 1
ec_2126 2004 1
ec_2127 2004 0
ec_2128 2004 0
ec_2129 2004 1
ec_2130 2004 1
ec_2131 2004 0
ec_2132 2004 0
ec_2133 2004 0
ec_2134 2004 0
ec_2135 2004 1
ec_2136 2004 1
ec_2137 2004 0
ec_2138 2004 0
ec_2139 2004 0
ec_2140 2004 0
ec_2141 2004 1
ec_2143 2004 0
ec_2145 2004 1
ec_2146 2004 1
ec_2147 2004 0
ec_2148 2004 0
ec_2149 2004 0
ec_2151 2004 1
ec_2152 2004 1
ec_2153 2004 0
ec_2154 2004 0
ec_2155 2004 1
ec_2156 2004 1
ec_2157 2004 0
ec_2158 2004 0
ec_2159 2004 0
ec_2160 2004 0
ec_2161 2004 1
ec_2162 2004 1
ec_2163 2004 1
ec_2164 2004 1
ec_2165 2004 1
ec_2166 2004 1
ec_2167 2004 0
ec_2168 2004 0
ec_2169 2004 1
ec_2170 2004 0
ec_2171 2004 1
ec_2172 2004 0
ec_2173 2004 0
ec_2174 2004 0
ec_2175 2004 1
ec_2176 2004 1
ec_2177 2004 0
ec_2178 2004 0
ec_2179 2004 0
ec_2180 2004 0
ec_2181 2004 1
ec_2182 2004 1
ec_2187 2004 0
ec_2188 2004 0
ec_2189 2004 0
ec_2190 2004 0
ec_2191 2004 1
ec_2192 2004 1
ec_2193 2004 0
ec_2194 2004 0
ec_2195 2004 1
ec_2196 2004 1
ec_2197 2004 0
ec_2198 2004 0
ec_2199 2004 0
ec_2200 2004 0
ec_2201 2004 1
ec_2202 2004 1
ec_2203 2004 1
ec_2204 2004 1
ec_2205 2004 1
ec_2206 2004 1
ec_2207 2004 0
ec_2208 2004 0
ec_2209 2004 1
ec_2210 2004 1
ec_2211 2004 0
ec_2212 2004 0
ec_2213 2004 0
ec_2214 2004 0
ec_2215 2004 1
ec_2216 2004 1
ec_2217 2004 0
ec_2218 2004 0
ec_2219 2004 0
ec_2220 2004 0
ec_2221 2004 1
ec_2222 2004 1
ec_2223 2004 0
ec_2224 2004 0
ec_2225 2004 1
ec_2226 2004 1
ec_2227 2004 1
ec_2228 2004 1
ec_2229 2004 1
ec_2230 2004 1
ec_2231 2004 1
ec_2232 2004 1
ec_2233 2004 0
ec_2234 2004 0
ec_2235 2004 0
ec_2236 2004 0
ec_2237 2004 0
ec_2238 2004 0
ec_2239 2004 0
ec_2240 2004 0
ec_2241 2004 1
ec_2242 2004 1
ec_2243 2004 1
ec_2244 2004 1
ec_2245 2004 1
ec_2246 2004 1
ec_2247 2004 0
ec_2248 2004 0
ec_2249 2004 0
ec_2250 2004 0
ec_2251 2004 0
ec_2252 2004 0
ec_2253 2004 0
ec_2254 2004 0
ec_2255 2004 0
ec_2256 2004 0
ec_2257 2004 0
ec_2258 2004 0
ec_2259 2004 1
ec_2260 2004 1
ec_2261 2004 1
ec_2262 2004 1
ec_2263 2004 1
ec_2264 2004 1
ec_2265 2004 1
ec_2266 2004 1
ec_2267 2004 1
ec_2268 2004 1
ec_2269 2004 1
ec_2270 2004 1
ec_2271 2004 1
ec_2272 2004 1
ec_2273 2004 0
ec_2274 2004 0
ec_2275 2004 0
ec_2276 2004 0
ec_2277 2004 0
ec_2278 2004 0
ec_2279 2004 0
ec_2280 2004 0
ec_2281 2004 1
ec_2282 2004 1
ec_2283 2004 1
ec_2284 2004 1
ec_2285 2004 1
ec_2286 2004 1
ec_2287 2004 0
ec_2288 2004 0
ec_2289 2004 0
ec_2290 2004 0
ec_2291 2004 0
ec_2292 2004 0
ec_2293 2004 0
ec_2294 2004 0
ec_2295 2004 0
ec_2296 2004 0
ec_2297 2004 0
ec_2298 2004 0
ec_2299 2004 1
ec_2300 2004 1
ec_2301 2004 1
ec_2302 2004 1
ec_2303 2004 1
ec_2304 2004 1
ec_2305 2004 1
ec_2306 2004 1
ec_2307 2004 1
ec_2308 2004 1
ec_2309 2004 1
ec_2310 2004 1
ec_2311 2004 1
ec_2312 2004 1
ec_2313 2004 0
ec_2314 2004 0
ec_2315 2004 0
ec_2316 2004 0
ec_2317 2004 0
ec_2318 2004 0
ec_2319 2004 0
ec_2320 2004 0
ec_2321 2004 1
ec_2322 2004 1
ec_2323 2004 1
ec_2324 2004 1
ec_2325 2004 1
ec_2326 2004 1
ec_2327 2004 0
ec_2328 2004 0
ec_2329 2004 0
ec_2330 2004 0
ec_2331 2004 0
ec_2332 2004 0
ec_2333 2004 0
ec_2334 2004 0
ec_2335 2004 0
ec_2336 2004 0
ec_2337 2004 0
ec_2338 2004 0
ec_2339 2004 1
ec_2340 2004 1
ec_2341 2004 1
ec_2342 2004 1
ec_2343 2004 1
ec_2344 2004 1
ec_2345 2004 1
ec_2347 2004 1
ec_2348 2004 1
ec_2349 2004 1
ec_2350 2004 1
ec_2351 2004 1
ec_2352 2004 1
ec_2353 2004 0
ec_2354 2004 0
ec_2355 2004 0
ec_2356 2004 0
ec_2357 2004 0
ec_2358 2004 0
ec_2359 2004 0
ec_2360 2004 0
ec_2361 2004 1
ec_2362 2004 1
ec_2363 2004 1
ec_2364 2004 1
ec_2365 2004 1
ec_2366 2004 1
ec_2367 2004 0
ec_2368 2004 0
ec_2369 2004 0
ec_2370 2004 0
ec_2371 2004 0
ec_2372 2004 0
ec_2373 2004 0
ec_2374 2004 0
ec_2375 2004 0
ec_2376 2004 0
ec_2377 2004 0
ec_2378 2004 0
ec_2379 2004 1
ec_2380 2004 1
ec_2381 2004 1
ec_2382 2004 1
ec_2383 2004 1
ec_2384 2004 1
ec_2385 2004 1
ec_2386 2004 1
ec_2387 2004 1
ec_2388 2004 1
ec_2389 2004 1
ec_2390 2004 1
ec_2391 2004 1
ec_2392 2004 1
ec_2393 2004 0
ec_2394 2004 0
ec_2395 2004 0
ec_2396 2004 0
ec_2397 2004 0
ec_2398 2004 0
ec_2399 2004 0
ec_2400 2004 0
ec_2401 2004 1
ec_2402 2004 1
ec_2403 2004 1
ec_2404 2004 1
ec_2405 2004 1
ec_2406 2004 1
ec_2407 2004 0
ec_2408 2004 0
ec_2409 2004 0
ec_2410 2004 0
ec_2411 2004 0
ec_2412 2004 0
ec_2413 2004 0
ec_2414 2004 0
ec_2415 2004 0
ec_2416 2004 0
ec_2417 2004 0
ec_2418 2004 0
ec_2419 2004 1
ec_2420 2004 1
ec_2421 2004 1
ec_2422 2004 1
ec_2423 2004 1
ec_2424 2004 1
ec_2425 2004 1
ec_2426 2004 1
ec_2427 2004 1
ec_2428 2004 1
ec_2429 2004 1
ec_2430 2004 1
ec_2431 2004 0
ec_2432 2004 0
ec_2433 2004 0
ec_2434 2004 0
ec_2435 2004 0
ec_2436 2004 0
ec_2437 2004 1
ec_2438 2004 1
ec_2439 2004 0
ec_2440 2004 0
ec_2441 2004 1
ec_2442 2004 1
ec_2443 2004 0
ec_2444 2004 0
ec_2445 2004 0
ec_2446 2004 0
ec_2447 2004 0
ec_2448 2004 0
ec_2449 2004 1
ec_2450 2004 1
ec_2451 2004 0
ec_2452 2004 0
ec_2453 2004 1
ec_2454 2004 1
ec_2455 2004 0
ec_2456 2004 0
ec_2457 2004 0
ec_2458 2004 0
ec_2459 2004 1
ec_2460 2004 1
ec_2461 2004 0
ec_2462 2004 0
ec_2463 2004 1
ec_2464 2004 1
ec_2465 2004 1
ec_2466 2004 1
ec_2467 2004 0
ec_2468 2004 0
ec_2469 2004 1
ec_2470 2004 1
ec_2471 2004 1
ec_2472 2004 1
ec_2473 2004 1
ec_2474 2004 1
ec_2475 2004 0
ec_2476 2004 0
ec_2477 2004 1
ec_2478 2004 1
ec_2479 2004 0
ec_2480 2004 0
ec_2481 2004 1
ec_2482 2004 1
ec_2483 2004 1
ec_2484 2004 1
ec_2485 2004 1
ec_2486 2004 1
ec_2487 2004 1
ec_2488 2004 1
ec_2489 2004 0
ec_2490 2004 0
ec_2491 2004 0
ec_2492 2004 0
ec_2493 2004 1
ec_2494 2004 1
ec_2495 2004 1
ec_2496 2004 1
ec_2497 2004 0
ec_2498 2004 0
ec_2499 2004 1
ec_2500 2004 1
ec_2501 2004 0
ec_2502 2004 0
ec_2503 2004 0
ec_2504 2004 0
ec_2505 2004 0
ec_2506 2004 0
ec_2507 2004 0
ec_2508 2004 0
ec_2509 2004 1
