id year bid n1 n2 imps hand suit hcp suitq
sg_5801 2009 0 1 1 -5 2 2 8 4
sg_5801 2009 22 1 1 5 2 2 8 4
sg_5837 2009 22 1 1 0 1 2 7 6
sg_5837 2009 0 1 1 0 1 2 7 6
sg_5901 2009 0 1 1 0 2 2 7 9
sg_5901 2009 23 1 1 0 2 2 7 9
sg_5905 2009 23 1 1 7 1 2 9 8
sg_5905 2009 22 1 1 -7 1 2 9 8
sg_6411 2010 0 2 2 40 1 2 7 3
sg_6411 2010 23 1 3 -40 1 2 7 3
sg_6411 2010 22 1 3 0 1 2 7 3
sg_6760 2010 23 1 1 0 3 2 8 4
sg_6760 2010 22 1 1 0 3 2 8 4
sg_6836 2010 23 1 1 -12 1 2 9 16
sg_6836 2010 33 1 1 12 1 2 9 16
sg_8575 2013 23 1 1 -10 2 2 6 10
sg_8575 2013 22 1 1 10 2 2 6 10
sg_8703 2013 22 1 1 6 3 2 7 5
sg_8703 2013 23 1 1 -6 3 2 7 5
sg_8799 2013 0 3 1 -5 1 2 6 6
sg_8799 2013 22 1 3 5 1 2 6 6
sg_8827 2013 22 2 2 4 2 2 9 13
sg_8827 2013 13 1 3 -6 2 2 9 13
sg_8827 2013 23 1 3 2 2 2 9 13
us_720 2001 23 1 1 7 2 2 8 9
us_720 2001 0 1 1 -7 2 2 8 9
us_722 2001 23 1 1 2 1 2 7 10
us_722 2001 33 1 1 -2 1 2 7 10
us_888 2001 33 1 1 1 1 2 9 10
us_888 2001 23 1 1 -1 1 2 9 10
us_1169 2001 22 1 1 3 1 2 7 8
us_1169 2001 33 1 1 -3 1 2 7 8
us_1347 2001 33 1 3 17 1 2 5 3
us_1347 2001 0 2 2 -34 1 2 5 3
us_1347 2001 22 1 3 17 1 2 5 3
us_1819 2002 0 1 1 1 2 2 8 6
us_1819 2002 23 1 1 -1 2 2 8 6
us_2296 2003 23 1 1 0 1 2 8 8
us_2296 2003 13 1 1 0 1 2 8 8
us_2418 2003 0 1 1 0 1 2 8 9
us_2418 2003 23 1 1 0 1 2 8 9
us_3038 2004 0 1 1 2 1 2 6 8
us_3038 2004 22 1 1 -2 1 2 6 8
us_3439 2004 22 1 1 -12 1 2 7 13
us_3439 2004 23 1 1 12 1 2 7 13
us_4356 2005 33 1 3 -4 1 2 9 9
us_4356 2005 23 3 1 4 1 2 9 9
us_4358 2005 0 2 2 4 1 2 6 8
us_4358 2005 22 1 3 -4 1 2 6 8
us_4358 2005 23 1 3 0 1 2 6 8
us_4703 2005 23 1 1 0 1 2 9 10
us_4703 2005 22 1 1 0 1 2 9 10
us_5175 2006 22 2 2 19 1 2 7 13
us_5175 2006 23 2 2 -19 1 2 7 13
us_6240 2007 23 2 1 -6 2 2 9 4
us_6240 2007 0 1 2 6 2 2 9 4
us_6986 2007 22 1 2 0 1 2 7 8
us_6986 2007 23 1 2 0 1 2 7 8
us_6986 2007 0 1 2 0 1 2 7 8
us_7447 2008 23 2 2 28 2 2 6 14
us_7447 2008 0 1 3 -19 2 2 6 14
