id year bid n1 n2 imps hand suit hcp suitq
ol_11867 2000 14 1 3 29 2 1 10 6
ol_11867 2000 24 1 3 5 2 1 10 6
ol_11919 2000 13 1 3 9 2 1 9 4
ol_11919 2000 0 2 2 -22 2 1 9 4
ol_11919 2000 24 1 3 13 2 1 9 4
ol_11945 2000 24 2 2 20 1 1 5 4
ol_11945 2000 0 2 2 -20 1 1 5 4
ol_12059 2000 0 2 1 -27 2 1 9 10
ol_12059 2000 22 1 2 27 2 1 9 10
ol_12083 2000 0 2 1 3 2 1 9 8
ol_12083 2000 22 1 2 -3 2 1 9 8
ol_12181 2000 12 2 1 -13 2 1 10 4
ol_12181 2000 22 1 2 13 2 1 10 4
ol_12319 2000 14 1 1 -14 1 1 10 7
ol_12319 2000 24 1 1 14 1 1 10 7
ol_12484 2004 0 2 1 -1 1 1 9 10
ol_12484 2004 14 1 2 1 1 1 9 10
ol_12653 2004 0 5 2 6 1 1 8 14
ol_12653 2004 24 2 5 -6 1 1 8 14
ol_12659 2004 0 6 2 43 1 1 7 9
ol_12659 2004 22 2 6 -43 1 1 7 9
ol_12953 2004 14 1 3 11 2 1 10 13
ol_12953 2004 0 3 1 -11 2 1 10 13
ol_13182 2004 24 1 3 4 1 1 9 8
ol_13182 2004 0 3 1 -4 1 1 9 8
ol_13583 2004 0 3 1 -10 1 1 10 6
ol_13583 2004 14 1 3 10 1 1 10 6
ol_14173 2004 0 5 3 71 1 1 8 5
ol_14173 2004 24 2 6 -56 1 1 8 5
ol_14173 2004 22 1 7 -15 1 1 8 5
ol_14528 2004 0 3 1 -18 2 1 8 9
ol_14528 2004 24 1 3 18 2 1 8 9
ol_15098 2004 14 1 1 0 1 1 10 10
ol_15098 2004 24 1 1 0 1 1 10 10
ol_15146 2004 24 1 1 -5 1 1 10 7
ol_15146 2004 22 1 1 5 1 1 10 7
sg_131 1997 11 1 1 -14 2 1 10 8
sg_131 1997 14 1 1 14 2 1 10 8
sg_361 1997 14 1 1 0 3 1 8 8
sg_361 1997 0 1 1 0 3 1 8 8
sg_807 1998 0 2 1 0 2 1 9 12
sg_807 1998 24 1 2 0 2 1 9 12
sg_1258 2000 0 1 1 0 1 1 10 11
sg_1258 2000 14 1 1 0 1 1 10 11
sg_1361 2001 0 1 1 -13 1 1 10 6
sg_1361 2001 14 1 1 13 1 1 10 6
sg_1369 2001 24 1 1 12 2 1 8 6
sg_1369 2001 0 1 1 -12 2 1 8 6
sg_1387 2001 14 1 1 10 3 1 5 6
sg_1387 2001 0 1 1 -10 3 1 5 6
sg_1763 2001 24 1 1 -1 3 1 9 11
sg_1763 2001 14 1 1 1 3 1 9 11
sg_2235 2002 14 1 1 5 3 1 9 5
sg_2235 2002 24 1 1 -5 3 1 9 5
sg_2283 2002 23 1 1 -6 1 1 9 11
sg_2283 2002 0 1 1 6 1 1 9 11
sg_2465 2003 14 1 1 2 2 1 10 11
sg_2465 2003 0 1 1 -2 2 1 10 11
sg_2565 2004 12 1 1 11 2 1 7 5
sg_2565 2004 0 1 1 -11 2 1 7 5
sg_2713 2004 14 1 1 0 3 1 7 10
sg_2713 2004 0 1 1 0 3 1 7 10
sg_2767 2004 0 3 1 -40 1 1 9 5
sg_2767 2004 24 1 3 40 1 1 9 5
sg_3836 2006 22 1 1 -13 1 1 7 6
sg_3836 2006 0 1 1 13 1 1 7 6
sg_4086 2007 0 1 1 -5 1 1 9 12
sg_4086 2007 24 1 1 5 1 1 9 12
sg_4220 2007 14 2 2 10 2 1 9 8
sg_4220 2007 24 1 3 28 2 1 9 8
sg_4220 2007 0 1 3 -38 2 1 9 8
sg_4754 2008 14 1 1 -12 1 1 10 11
sg_4754 2008 24 1 1 12 1 1 10 11
sg_4952 2008 0 1 1 0 1 1 10 7
sg_4952 2008 24 1 1 0 1 1 10 7
sg_4954 2008 14 1 1 11 1 1 10 10
sg_4954 2008 11 1 1 -11 1 1 10 10
sg_5791 2009 0 1 1 -10 1 1 7 3
sg_5791 2009 24 1 1 10 1 1 7 3
sg_5863 2009 0 1 1 0 1 1 10 5
sg_5863 2009 14 1 1 0 1 1 10 5
sg_6297 2010 14 1 1 -6 1 1 10 6
sg_6297 2010 0 1 1 6 1 1 10 6
sg_6623 2010 14 1 1 10 1 1 10 7
sg_6623 2010 0 1 1 -10 1 1 10 7
sg_6686 2010 0 1 1 -13 3 1 9 5
sg_6686 2010 14 1 1 13 3 1 9 5
sg_6718 2010 0 1 1 0 1 1 7 10
sg_6718 2010 24 1 1 0 1 1 7 10
sg_7051 2010 0 1 1 5 3 1 8 8
sg_7051 2010 14 1 1 -5 3 1 8 8
sg_7207 2011 21 1 1 5 1 1 10 8
sg_7207 2011 11 1 1 -5 1 1 10 8
sg_7353 2011 0 1 3 -1 3 1 9 11
sg_7353 2011 14 3 1 1 3 1 9 11
sg_7916 2012 0 1 1 -10 1 1 6 7
sg_7916 2012 22 1 1 10 1 1 6 7
sg_8411 2012 0 1 1 6 2 1 9 14
sg_8411 2012 24 1 1 -6 2 1 9 14
sg_8551 2013 24 1 1 -8 1 1 8 7
sg_8551 2013 0 1 1 8 1 1 8 7
sg_8699 2013 24 1 1 -10 2 1 7 12
sg_8699 2013 34 1 1 10 2 1 7 12
us_239 2000 14 1 1 0 3 1 5 6
us_239 2000 0 1 1 0 3 1 5 6
us_1133 2001 14 1 1 -1 1 1 10 7
us_1133 2001 0 1 1 1 1 1 10 7
us_1206 2001 0 3 1 -1 1 1 5 7
us_1206 2001 22 1 3 1 1 1 5 7
us_1225 2001 0 3 1 10 1 1 9 11
us_1225 2001 22 1 3 -10 1 1 9 11
us_1303 2001 22 1 2 -4 1 1 7 6
us_1303 2001 0 2 1 4 1 1 7 6
us_1696 2002 0 1 1 0 3 1 10 4
us_1696 2002 14 1 1 0 3 1 10 4
us_1763 2002 0 1 1 -5 2 1 10 5
us_1763 2002 21 1 1 5 2 1 10 5
us_2083 2002 12 1 3 -15 3 1 10 5
us_2083 2002 14 1 3 23 3 1 10 5
us_2083 2002 0 2 2 -8 3 1 10 5
us_2954 2004 0 1 1 16 2 1 9 10
us_2954 2004 24 1 1 -16 2 1 9 10
us_3457 2004 14 1 1 0 1 1 10 11
us_3457 2004 21 1 1 0 1 1 10 11
us_3534 2004 0 1 1 -2 2 1 8 8
us_3534 2004 25 1 1 2 2 1 8 8
us_3610 2005 24 1 1 12 1 1 9 12
us_3610 2005 0 1 1 -12 1 1 9 12
us_3860 2005 14 1 2 -8 1 1 10 5
us_3860 2005 0 2 1 8 1 1 10 5
us_4457 2005 12 3 1 6 2 1 9 9
us_4457 2005 0 1 3 -6 2 1 9 9
us_5630 2007 12 1 1 0 2 1 10 6
us_5630 2007 14 1 1 0 2 1 10 6
us_5779 2007 24 3 1 -14 1 1 8 14
us_5779 2007 0 1 3 14 1 1 8 14
us_6532 2007 0 3 1 1 1 1 8 10
us_6532 2007 22 1 3 -1 1 1 8 10
us_6556 2007 0 3 1 31 1 1 6 4
us_6556 2007 31 1 3 -31 1 1 6 4
us_6560 2007 0 3 1 15 1 1 9 10
us_6560 2007 25 1 3 -15 1 1 9 10
us_6820 2007 24 1 1 -1 3 1 9 12
us_6820 2007 14 1 1 1 3 1 9 12
us_6866 2007 24 1 1 -5 1 1 5 8
us_6866 2007 0 1 1 5 1 1 5 8
us_6914 2007 0 3 1 6 1 1 10 2
us_6914 2007 14 1 3 -6 1 1 10 2
us_6918 2007 24 1 3 -13 1 1 6 6
us_6918 2007 0 3 1 13 1 1 6 6
us_7330 2008 0 1 1 -1 1 1 8 13
us_7330 2008 24 1 1 1 1 1 8 13
us_7401 2008 24 1 3 39 3 1 6 9
us_7401 2008 22 1 3 -13 3 1 6 9
us_7401 2008 14 2 2 -26 3 1 6 9
us_7523 2008 14 3 1 1 3 1 8 9
us_7523 2008 0 1 3 -1 3 1 8 9
us_7543 2008 0 2 2 -28 2 1 9 17
us_7543 2008 24 2 2 28 2 1 9 17
us_7559 2008 24 2 1 0 1 1 8 7
us_7559 2008 0 1 2 0 1 1 8 7
us_7563 2008 24 2 2 22 1 1 8 10
us_7563 2008 0 2 2 -22 1 1 8 10
us_7839 2008 24 1 3 -11 1 1 7 6
us_7839 2008 0 3 1 11 1 1 7 6
us_7896 2008 24 3 1 24 1 1 6 10
us_7896 2008 0 1 3 -24 1 1 6 10
us_8751 2009 14 1 1 0 3 1 8 12
us_8751 2009 0 1 1 0 3 1 8 12
us_8881 2009 21 1 1 10 1 1 10 6
us_8881 2009 14 1 1 -10 1 1 10 6
us_8909 2009 0 1 1 -5 1 1 9 11
us_8909 2009 24 1 1 5 1 1 9 11
us_8971 2009 14 2 1 4 1 1 10 5
us_8971 2009 0 1 2 -4 1 1 10 5
us_9007 2009 14 2 2 0 3 1 10 1
us_9007 2009 0 1 3 2 3 1 10 1
us_9007 2009 21 1 3 -2 3 1 10 1
us_9061 2009 14 1 3 3 1 1 10 8
us_9061 2009 0 3 1 -3 1 1 10 8
us_9583 2009 0 1 1 10 1 1 8 14
us_9583 2009 24 1 1 -10 1 1 8 14
us_9883 2009 0 1 1 0 1 1 9 1
us_9883 2009 14 1 1 0 1 1 9 1
us_10925 2009 32 1 1 6 2 1 6 0
us_10925 2009 0 1 1 -6 2 1 6 0
us_11019 2009 0 1 1 0 2 1 9 9
us_11019 2009 14 1 1 0 2 1 9 9
us_11125 2009 0 1 1 0 3 1 8 6
us_11125 2009 14 1 1 0 3 1 8 6
us_11157 2010 0 1 1 6 2 1 9 10
us_11157 2010 14 1 1 -6 2 1 9 10
us_11323 2010 0 1 1 1 1 1 9 14
us_11323 2010 24 1 1 -1 1 1 9 14
us_11389 2010 0 3 1 -4 1 1 8 5
us_11389 2010 34 1 3 4 1 1 8 5
us_11523 2010 14 3 1 -6 1 1 10 10
us_11523 2010 0 1 3 6 1 1 10 10
us_12113 2010 0 1 1 -11 1 1 6 9
us_12113 2010 22 1 1 11 1 1 6 9
us_12151 2010 14 1 1 3 2 1 10 6
us_12151 2010 11 1 1 -3 2 1 10 6
us_12589 2010 14 1 1 0 3 1 8 9
us_12589 2010 0 1 1 0 3 1 8 9
us_12685 2010 0 1 1 9 3 1 8 4
us_12685 2010 14 1 1 -9 3 1 8 4
us_12791 2010 0 1 1 -2 1 1 8 11
us_12791 2010 22 1 1 2 1 1 8 11
us_12968 2010 14 1 1 -5 2 1 9 6
us_12968 2010 24 1 1 5 2 1 9 6
us_13106 2010 0 1 1 0 1 1 8 12
us_13106 2010 24 1 1 0 1 1 8 12
us_13241 2011 14 1 1 4 3 1 10 5
us_13241 2011 21 1 1 -4 3 1 10 5
us_13265 2011 24 1 1 11 1 1 9 12
us_13265 2011 0 1 1 -11 1 1 9 12
us_13346 2011 24 1 1 11 2 1 7 13
us_13346 2011 0 1 1 -11 2 1 7 13
us_13526 2011 0 1 1 6 2 1 9 10
us_13526 2011 14 1 1 -6 2 1 9 10
us_13816 2011 22 1 1 8 3 1 7 10
us_13816 2011 14 1 1 -8 3 1 7 10
us_13969 2011 0 1 1 11 3 1 10 4
us_13969 2011 14 1 1 -11 3 1 10 4
us_14425 2011 14 1 1 -12 1 1 10 14
us_14425 2011 11 1 1 12 1 1 10 14
us_14618 2011 14 1 1 -1 2 1 10 9
us_14618 2011 0 1 1 1 2 1 10 9
us_14786 2011 24 1 1 -3 1 1 9 15
us_14786 2011 0 1 1 3 1 1 9 15
us_15219 2011 24 1 1 -6 1 1 5 6
us_15219 2011 0 1 1 6 1 1 5 6
us_15341 2012 0 1 1 0 3 1 9 8
us_15341 2012 14 1 1 0 3 1 9 8
us_15795 2012 0 1 1 -12 2 1 9 10
us_15795 2012 14 1 1 12 2 1 9 10
us_15801 2012 0 1 1 -2 1 1 8 8
us_15801 2012 24 1 1 2 1 1 8 8
us_16109 2012 0 1 1 0 2 1 10 3
us_16109 2012 14 1 1 0 2 1 10 3
us_16359 2012 14 1 1 -8 1 1 10 14
us_16359 2012 0 1 1 8 1 1 10 14
us_16381 2012 14 1 1 11 1 1 10 4
us_16381 2012 0 1 1 -11 1 1 10 4
us_16463 2012 0 1 1 -7 1 1 6 6
us_16463 2012 24 1 1 7 1 1 6 6
us_17055 2012 0 1 1 -13 1 1 6 7
us_17055 2012 24 1 1 13 1 1 6 7
us_17179 2012 14 1 1 0 3 1 10 9
us_17179 2012 22 1 1 0 3 1 10 9
vb_292 1999 22 1 1 7 1 1 9 8
vb_292 1999 0 1 1 -7 1 1 9 8
vb_411 2001 24 1 1 -12 2 1 7 6
vb_411 2001 0 1 1 12 2 1 7 6
vb_745 2002 14 1 1 -7 3 1 10 2
vb_745 2002 0 1 1 7 3 1 10 2
vb_971 2004 24 1 1 -1 1 1 9 11
vb_971 2004 22 1 1 1 1 1 9 11
vb_1235 2005 0 3 1 22 1 1 8 8
vb_1235 2005 24 1 3 -22 1 1 8 8
vb_1245 2005 24 1 3 -26 1 1 9 8
vb_1245 2005 0 3 1 26 1 1 9 8
vb_1681 2006 14 1 1 2 2 1 10 2
vb_1681 2006 0 1 1 -2 2 1 10 2
vb_2466 2007 0 1 1 -10 1 1 6 12
vb_2466 2007 24 1 1 10 1 1 6 12
vb_2904 2008 0 1 1 -6 1 1 8 11
vb_2904 2008 24 1 1 6 1 1 8 11
vb_3324 2009 24 1 1 0 1 1 9 10
vb_3324 2009 0 1 1 0 1 1 9 10
vb_3685 2009 14 1 1 -10 1 1 10 9
vb_3685 2009 12 1 1 10 1 1 10 9
vb_3893 2009 0 1 1 6 1 1 7 6
vb_3893 2009 21 1 1 -6 1 1 7 6
vb_3907 2009 0 1 1 -9 1 1 7 10
vb_3907 2009 24 1 1 9 1 1 7 10
vb_4351 2010 14 1 2 0 3 1 6 5
vb_4351 2010 0 2 1 0 3 1 6 5
vb_4407 2010 0 1 1 0 3 1 5 1
vb_4407 2010 12 1 1 0 3 1 5 1
vb_4523 2010 24 1 1 0 2 1 7 10
vb_4523 2010 0 1 1 0 2 1 7 10
vb_5126 2012 14 3 1 -23 3 1 9 9
vb_5126 2012 24 1 3 23 3 1 9 9
vb_5313 2012 24 1 1 1 2 1 6 9
vb_5313 2012 0 1 1 -1 2 1 6 9
vb_5490 2012 22 1 1 -8 3 1 10 11
vb_5490 2012 14 1 1 8 3 1 10 11
vb_5568 2012 24 1 1 -11 1 1 8 9
vb_5568 2012 0 1 1 11 1 1 8 9
vb_5795 2012 14 1 1 -10 2 1 10 9
vb_5795 2012 12 1 1 10 2 1 10 9
vb_5797 2012 14 1 1 0 1 1 9 6
vb_5797 2012 0 1 1 0 1 1 9 6
vb_6039 2013 24 1 1 -12 1 1 9 10
vb_6039 2013 14 1 1 12 1 1 9 10
vb_6601 2013 0 1 3 -9 1 1 7 8
vb_6601 2013 24 2 2 6 1 1 7 8
vb_6601 2013 22 1 3 3 1 1 7 8
vb_6963 2014 0 3 1 11 1 1 6 1
vb_6963 2014 24 1 3 -11 1 1 6 1
