id year bid n1 n2 imps hand suit hcp suitq
sg_2793 2004 13 2 2 20 2 2 10 13
sg_2793 2004 0 2 2 -20 2 2 10 13
sg_2943 2005 0 1 1 -2 2 2 9 3
sg_2943 2005 23 1 1 2 2 2 9 3
sg_2959 2005 0 3 1 24 2 2 7 6
sg_2959 2005 22 1 3 -24 2 2 7 6
sg_2993 2005 23 1 3 -2 2 2 10 11
sg_2993 2005 13 2 2 0 2 2 10 11
sg_2993 2005 0 1 3 2 2 2 10 11
sg_3015 2005 0 3 1 -6 2 2 9 6
sg_3015 2005 13 1 3 6 2 2 9 6
sg_3680 2006 23 1 1 0 1 2 9 9
sg_3680 2006 0 1 1 0 1 2 9 9
sg_3756 2006 23 1 1 13 1 2 9 11
sg_3756 2006 0 1 1 -13 1 2 9 11
sg_4030 2006 0 1 1 -13 1 2 10 7
sg_4030 2006 13 1 1 13 1 2 10 7
sg_4142 2007 0 1 1 12 1 2 8 13
sg_4142 2007 22 1 1 -12 1 2 8 13
sg_4272 2007 0 1 3 -21 1 2 9 7
sg_4272 2007 23 3 1 21 1 2 9 7
sg_4284 2007 0 2 2 -36 1 2 9 3
sg_4284 2007 21 1 3 24 1 2 9 3
sg_4284 2007 13 1 3 12 1 2 9 3
sg_4762 2008 23 1 1 -11 2 2 8 9
sg_4762 2008 0 1 1 11 2 2 8 9
sg_4782 2008 0 1 1 13 1 2 6 8
sg_4782 2008 23 1 1 -13 1 2 6 8
sg_4810 2008 31 1 1 7 1 2 5 3
sg_4810 2008 0 1 1 -7 1 2 5 3
sg_4860 2008 23 1 1 1 1 2 7 10
sg_4860 2008 0 1 1 -1 1 2 7 10
sg_4870 2008 0 1 1 3 1 2 9 9
sg_4870 2008 23 1 1 -3 1 2 9 9
sg_5000 2008 0 1 1 -7 1 2 6 6
sg_5000 2008 23 1 1 7 1 2 6 6
sg_5109 2008 0 1 1 7 1 2 9 9
sg_5109 2008 23 1 1 -7 1 2 9 9
sg_5504 2009 13 2 2 2 3 2 10 9
sg_5504 2009 15 1 3 -10 3 2 10 9
sg_5504 2009 23 1 3 8 3 2 10 9
sg_5528 2009 0 3 1 0 1 2 8 9
sg_5528 2009 23 1 3 0 1 2 8 9
sg_5781 2009 0 1 1 -1 1 2 9 9
sg_5781 2009 23 1 1 1 1 2 9 9
sg_6159 2009 13 1 1 1 1 2 9 10
sg_6159 2009 0 1 1 -1 1 2 9 10
sg_6263 2010 0 1 1 11 2 2 10 7
sg_6263 2010 13 1 1 -11 2 2 10 7
sg_6415 2010 0 3 1 -12 1 2 10 5
sg_6415 2010 23 1 3 12 1 2 10 5
sg_6451 2010 13 3 1 -4 2 2 10 12
sg_6451 2010 0 1 3 4 2 2 10 12
sg_6527 2010 23 1 1 -12 1 2 10 0
sg_6527 2010 0 1 1 12 1 2 10 0
sg_6694 2010 0 1 1 6 2 2 8 6
sg_6694 2010 41 1 1 -6 2 2 8 6
sg_7079 2010 13 1 1 0 1 2 10 11
sg_7079 2010 0 1 1 0 1 2 10 11
sg_7179 2011 23 1 1 11 1 2 9 13
sg_7179 2011 0 1 1 -11 1 2 9 13
sg_8581 2013 13 1 1 0 1 2 9 7
sg_8581 2013 0 1 1 0 1 2 9 7
sg_8713 2013 22 1 1 -1 1 2 10 9
sg_8713 2013 0 1 1 1 1 2 10 9
sg_8741 2013 23 2 2 -4 2 2 8 6
sg_8741 2013 0 2 2 4 2 2 8 6
us_141 2000 13 1 1 0 2 2 10 8
us_141 2000 0 1 1 0 2 2 10 8
us_917 2001 0 1 1 -11 1 2 9 10
us_917 2001 23 1 1 11 1 2 9 10
us_1212 2001 13 2 2 2 1 2 10 2
us_1212 2001 21 2 2 -2 1 2 10 2
us_1385 2001 0 1 3 -3 1 2 5 10
us_1385 2001 23 1 3 1 1 2 5 10
us_1385 2001 22 2 2 2 1 2 5 10
us_1929 2002 13 1 3 -1 3 2 7 9
us_1929 2002 23 3 1 1 3 2 7 9
us_2560 2003 0 1 1 -11 2 2 10 9
us_2560 2003 13 1 1 11 2 2 10 9
us_2786 2004 22 1 1 8 1 2 6 9
us_2786 2004 0 1 1 -8 1 2 6 9
us_2806 2004 23 1 1 0 1 2 8 9
us_2806 2004 0 1 1 0 1 2 8 9
us_2860 2004 21 1 1 -1 1 2 10 6
us_2860 2004 0 1 1 1 1 2 10 6
us_3138 2004 0 2 1 -11 2 2 8 7
us_3138 2004 21 1 2 11 2 2 8 7
us_3184 2004 0 1 1 -2 2 2 6 2
us_3184 2004 13 1 1 2 2 2 6 2
us_3383 2004 13 1 1 0 3 2 8 7
us_3383 2004 0 1 1 0 3 2 8 7
us_3483 2004 13 1 1 -17 2 2 10 10
us_3483 2004 0 1 1 17 2 2 10 10
us_3523 2004 13 1 1 -10 1 2 9 11
us_3523 2004 0 1 1 10 1 2 9 11
us_4352 2005 22 1 1 5 2 2 8 12
us_4352 2005 0 1 1 -5 2 2 8 12
us_4747 2006 14 1 1 11 1 2 9 3
us_4747 2006 0 1 1 -11 1 2 9 3
us_4847 2006 23 1 1 0 1 2 8 11
us_4847 2006 0 1 1 0 1 2 8 11
us_5069 2006 0 3 1 -2 2 2 10 7
us_5069 2006 13 1 3 2 2 2 10 7
us_5107 2006 0 3 1 -6 1 2 10 7
us_5107 2006 13 1 3 6 1 2 10 7
us_5622 2007 0 1 1 -1 1 2 8 12
us_5622 2007 23 1 1 1 1 2 8 12
us_5632 2007 22 1 1 0 3 2 10 8
us_5632 2007 13 1 1 0 3 2 10 8
us_5674 2007 0 1 1 -2 2 2 8 7
us_5674 2007 23 1 1 2 2 2 8 7
us_5712 2007 0 3 1 11 2 2 8 8
us_5712 2007 23 1 3 -11 2 2 8 8
us_5906 2007 23 1 3 -7 1 2 5 9
us_5906 2007 0 3 1 7 1 2 5 9
us_6514 2007 23 1 3 6 1 2 8 9
us_6514 2007 0 3 1 -6 1 2 8 9
us_6528 2007 0 3 1 -39 1 2 5 11
us_6528 2007 22 1 3 39 1 2 5 11
us_6530 2007 13 1 1 7 2 2 10 8
us_6530 2007 0 1 1 -7 2 2 10 8
us_6914 2007 22 1 2 6 2 2 9 12
us_6914 2007 0 2 1 -6 2 2 9 12
us_7475 2008 0 2 2 -41 1 2 10 5
us_7475 2008 13 2 2 41 1 2 10 5
us_7563 2008 0 1 1 -10 3 2 8 11
us_7563 2008 13 1 1 10 3 2 8 11
us_7848 2008 23 1 2 21 2 2 6 8
us_7848 2008 0 2 1 -21 2 2 6 8
us_8781 2009 0 1 1 17 3 2 5 8
us_8781 2009 13 1 1 -17 3 2 5 8
us_8819 2009 13 1 1 6 3 2 10 9
us_8819 2009 22 1 1 -6 3 2 10 9
us_8941 2009 22 1 1 2 1 2 10 11
us_8941 2009 13 1 1 -2 1 2 10 11
us_8961 2009 0 3 1 14 3 2 5 1
us_8961 2009 12 1 3 -14 3 2 5 1
us_9356 2009 0 1 1 11 1 2 9 9
us_9356 2009 23 1 1 -11 1 2 9 9
us_9515 2009 0 1 1 -3 1 2 9 6
us_9515 2009 13 1 1 3 1 2 9 6
us_9629 2009 23 1 1 2 1 2 8 10
us_9629 2009 0 1 1 -2 1 2 8 10
us_9999 2009 0 1 1 -6 1 2 9 6
us_9999 2009 23 1 1 6 1 2 9 6
us_10232 2009 0 1 1 3 2 2 9 10
us_10232 2009 23 1 1 -3 2 2 9 10
us_10946 2009 13 1 1 13 1 2 10 7
us_10946 2009 0 1 1 -13 1 2 10 7
us_11249 2010 0 1 1 5 2 2 10 11
us_11249 2010 13 1 1 -5 2 2 10 11
us_11455 2010 0 3 1 -20 2 2 9 9
us_11455 2010 13 1 3 20 2 2 9 9
us_12008 2010 22 1 1 -1 1 2 7 13
us_12008 2010 0 1 1 1 1 2 7 13
us_12149 2010 22 1 1 -1 2 2 8 10
us_12149 2010 0 1 1 1 2 2 8 10
us_12817 2010 0 1 1 0 2 2 6 7
us_12817 2010 22 1 1 0 2 2 6 7
us_13229 2011 0 1 1 -10 1 2 9 2
us_13229 2011 13 1 1 10 1 2 9 2
us_13249 2011 23 1 1 0 2 2 9 12
us_13249 2011 0 1 1 0 2 2 9 12
us_13446 2011 13 1 1 0 2 2 10 3
us_13446 2011 0 1 1 0 2 2 10 3
us_13670 2011 13 1 1 12 1 2 9 9
us_13670 2011 0 1 1 -12 1 2 9 9
us_13802 2011 11 1 1 -11 1 2 10 11
us_13802 2011 21 1 1 11 1 2 10 11
us_13927 2011 13 1 1 10 3 2 6 7
us_13927 2011 0 1 1 -10 3 2 6 7
us_14049 2011 13 1 1 12 1 2 10 10
us_14049 2011 0 1 1 -12 1 2 10 10
us_14367 2011 23 1 1 4 1 2 7 10
us_14367 2011 0 1 1 -4 1 2 7 10
us_14904 2011 13 1 1 0 2 2 10 11
us_14904 2011 0 1 1 0 2 2 10 11
us_14974 2011 13 1 1 11 3 2 10 16
us_14974 2011 23 1 1 -11 3 2 10 16
us_15235 2011 11 1 1 10 1 2 10 4
us_15235 2011 0 1 1 -10 1 2 10 4
us_15281 2011 23 1 1 13 2 2 5 2
us_15281 2011 0 1 1 -13 2 2 5 2
us_16047 2012 13 1 1 -11 2 2 9 8
us_16047 2012 0 1 1 11 2 2 9 8
us_16207 2012 13 1 1 -5 1 2 10 1
us_16207 2012 0 1 1 5 1 2 10 1
us_16301 2012 13 1 1 -4 3 2 10 7
us_16301 2012 0 1 1 4 3 2 10 7
us_16405 2012 0 1 1 5 1 2 9 13
us_16405 2012 23 1 1 -5 1 2 9 13
us_16421 2012 13 1 1 0 3 2 7 9
us_16421 2012 0 1 1 0 3 2 7 9
us_16551 2012 23 1 1 6 1 2 9 10
us_16551 2012 13 1 1 -6 1 2 9 10
us_16709 2012 23 1 1 -6 2 2 7 7
us_16709 2012 0 1 1 6 2 2 7 7
us_17141 2012 22 1 1 -5 1 2 8 11
us_17141 2012 0 1 1 5 1 2 8 11
vb_47 1997 0 1 1 -14 1 2 10 9
vb_47 1997 13 1 1 14 1 2 10 9
vb_183 1998 23 1 1 12 1 2 7 5
vb_183 1998 0 1 1 -12 1 2 7 5
vb_230 1998 0 1 1 5 2 2 10 8
vb_230 1998 13 1 1 -5 2 2 10 8
vb_264 1999 13 1 1 -1 2 2 10 6
vb_264 1999 15 1 1 1 2 2 10 6
vb_364 1999 12 1 1 -5 1 2 10 2
vb_364 1999 13 1 1 5 1 2 10 2
vb_427 2001 0 1 1 1 1 2 5 1
vb_427 2001 23 1 1 -1 1 2 5 1
vb_588 2002 0 1 1 -12 1 2 9 8
vb_588 2002 22 1 1 12 1 2 9 8
vb_815 2004 0 1 1 0 3 2 9 9
vb_815 2004 13 1 1 0 3 2 9 9
vb_1591 2006 23 1 1 2 1 2 10 5
vb_1591 2006 0 1 1 -2 1 2 10 5
vb_1661 2006 0 1 1 -11 3 2 7 8
vb_1661 2006 32 1 1 11 3 2 7 8
vb_1827 2006 23 2 2 17 1 2 8 10
vb_1827 2006 0 2 2 -17 1 2 8 10
vb_2261 2007 23 1 1 -3 2 2 10 13
vb_2261 2007 0 1 1 3 2 2 10 13
vb_2490 2008 0 1 1 0 2 2 10 8
vb_2490 2008 13 1 1 0 2 2 10 8
vb_2650 2008 0 3 1 -23 1 2 9 18
vb_2650 2008 23 1 3 23 1 2 9 18
vb_2726 2008 23 1 1 -3 1 2 7 9
vb_2726 2008 0 1 1 3 1 2 7 9
vb_2898 2008 23 1 1 -15 1 2 10 7
vb_2898 2008 0 1 1 15 1 2 10 7
vb_3061 2008 13 1 1 10 1 2 10 4
vb_3061 2008 0 1 1 -10 1 2 10 4
vb_3105 2009 23 1 1 3 2 2 10 12
vb_3105 2009 13 1 1 -3 2 2 10 12
vb_3434 2009 13 1 1 0 1 2 10 19
vb_3434 2009 0 1 1 0 1 2 10 19
vb_4051 2010 23 1 3 34 1 2 10 13
vb_4051 2010 0 3 1 -34 1 2 10 13
vb_4105 2010 12 3 1 30 1 2 10 2
vb_4105 2010 13 1 3 -30 1 2 10 2
vb_4125 2010 13 2 2 -14 1 2 10 12
vb_4125 2010 0 2 2 14 1 2 10 12
vb_4159 2010 13 1 3 6 1 2 10 6
vb_4159 2010 0 3 1 -6 1 2 10 6
vb_4317 2010 0 3 1 4 2 2 8 6
vb_4317 2010 12 1 3 -4 2 2 8 6
vb_4351 2010 23 1 3 0 2 2 5 5
vb_4351 2010 0 3 1 0 2 2 5 5
vb_4379 2010 23 3 1 1 1 2 7 11
vb_4379 2010 0 1 3 -1 1 2 7 11
vb_4403 2010 0 1 1 5 2 2 10 9
vb_4403 2010 13 1 1 -5 2 2 10 9
vb_5570 2012 0 1 1 -1 2 2 10 11
vb_5570 2012 13 1 1 1 2 2 10 11
vb_5837 2013 23 1 1 8 1 2 8 11
vb_5837 2013 0 1 1 -8 1 2 8 11
vb_6203 2013 23 1 1 -1 1 2 5 6
vb_6203 2013 0 1 1 1 1 2 5 6
vb_6249 2013 0 1 1 3 1 2 9 8
vb_6249 2013 23 1 1 -3 1 2 9 8
vb_6311 2013 0 1 1 0 1 2 10 10
vb_6311 2013 13 1 1 0 1 2 10 10
vb_6475 2013 22 1 1 0 1 2 9 6
vb_6475 2013 0 1 1 0 1 2 9 6
vb_6549 2013 0 3 1 2 2 2 10 9
vb_6549 2013 13 1 3 -2 2 2 10 9
vb_6821 2014 23 1 1 -11 1 2 5 9
vb_6821 2014 0 1 1 11 1 2 5 9
vb_6865 2014 0 1 1 -9 1 2 10 7
vb_6865 2014 13 1 1 9 1 2 10 7
