ID Year weak_two_nv_1st
deal_3488 1983 NA
deal_3489 1983 NA
deal_3490 1983 NA
deal_3491 1983 NA
deal_3492 1983 NA
deal_3493 1983 NA
deal_3494 1983 NA
deal_3495 1983 NA
deal_3496 1983 NA
deal_3497 1983 NA
deal_3498 1983 NA
deal_3499 1983 NA
deal_3500 1983 NA
deal_3501 1983 NA
deal_3502 1983 NA
deal_3503 1983 NA
deal_3504 1983 NA
deal_3505 1983 NA
deal_3506 1983 NA
deal_3507 1983 NA
deal_3508 1983 NA
deal_3509 1983 NA
deal_3510 1983 NA
deal_3511 1983 NA
deal_3512 1983 NA
deal_3513 1983 NA
deal_3514 1983 NA
deal_3515 1983 NA
deal_3516 1983 NA
deal_3517 1983 NA
deal_3518 1983 NA
deal_3519 1983 NA
deal_3520 1983 NA
deal_3521 1983 NA
deal_3522 1983 NA
deal_3523 1983 NA
deal_3524 1983 NA
deal_3525 1983 NA
deal_3526 1983 NA
deal_3527 1983 NA
deal_3528 1983 NA
deal_3529 1983 NA
deal_3530 1983 NA
deal_3531 1983 NA
deal_3532 1983 0
deal_3533 1983 2
deal_3534 1983 NA
deal_3535 1983 NA
deal_3536 1983 NA
deal_3537 1983 NA
deal_3538 1983 NA
deal_3539 1983 NA
deal_3540 1983 NA
deal_3541 1983 NA
deal_3542 1983 NA
deal_3543 1983 NA
deal_3544 1983 NA
deal_3545 1983 NA
deal_3546 1983 NA
deal_3547 1983 NA
deal_3548 1983 NA
deal_3549 1983 NA
deal_3550 1983 NA
deal_3551 1983 NA
deal_3552 1983 NA
deal_3553 1983 NA
deal_3554 1983 NA
deal_3555 1983 NA
deal_3556 1983 NA
deal_3557 1983 NA
deal_3558 1983 NA
deal_3559 1983 NA
deal_3560 1983 NA
deal_3561 1983 NA
deal_3562 1983 NA
deal_3563 1983 NA
deal_3564 1983 NA
deal_3565 1983 NA
deal_3566 1983 NA
deal_3567 1983 NA
deal_3568 1983 NA
deal_3569 1983 NA
deal_3570 1983 NA
deal_3571 1983 NA
deal_3572 1983 NA
deal_3573 1983 NA
deal_3574 1983 NA
deal_3575 1983 NA
deal_3576 1983 NA
deal_3577 1983 NA
deal_3578 1983 NA
deal_3579 1983 NA
deal_3580 1983 NA
deal_3581 1983 NA
deal_3582 1983 NA
deal_3583 1983 NA
deal_3584 1983 NA
deal_3585 1983 NA
deal_3586 1983 NA
deal_3587 1983 NA
deal_3588 1983 NA
deal_3589 1983 NA
deal_3590 1983 NA
deal_3591 1983 NA
deal_3592 1983 NA
deal_3593 1983 NA
deal_3594 1983 NA
deal_3595 1983 NA
deal_3596 1983 NA
deal_3597 1983 NA
deal_3598 1983 NA
deal_3599 1983 NA
deal_3600 1983 NA
deal_3601 1983 NA
deal_3602 1983 NA
deal_3603 1983 NA
deal_3604 1983 NA
deal_3605 1983 NA
deal_3606 1983 NA
deal_3607 1983 NA
deal_3608 1987 NA
deal_3609 1987 NA
deal_3610 1987 NA
deal_3611 1987 NA
deal_3612 1987 NA
deal_3613 1987 NA
deal_3614 1987 NA
deal_3615 1987 NA
deal_3616 1987 NA
deal_3617 1987 NA
deal_3618 1987 NA
deal_3619 1987 NA
deal_3620 1987 NA
deal_3621 1987 NA
deal_3622 1987 NA
deal_3623 1987 NA
deal_3624 1987 NA
deal_3625 1987 NA
deal_3626 1987 NA
deal_3627 1987 NA
deal_3628 1987 NA
deal_3629 1987 NA
deal_3630 1987 NA
deal_3631 1987 NA
deal_3632 1987 NA
deal_3633 1987 NA
deal_3634 1987 NA
deal_3635 1987 NA
deal_3636 1987 NA
deal_3637 1987 NA
deal_3638 1987 NA
deal_3639 1987 NA
deal_3640 1987 NA
deal_3641 1987 NA
deal_3642 1987 NA
deal_3643 1987 NA
deal_3644 1987 NA
deal_3645 1987 NA
deal_3646 1987 NA
deal_3647 1987 NA
deal_3648 1987 NA
deal_3649 1987 NA
deal_3650 1987 NA
deal_3651 1987 NA
deal_3652 1987 NA
deal_3653 1987 NA
deal_3654 1987 NA
deal_3655 1987 NA
deal_3656 1987 NA
deal_3657 1987 NA
deal_3658 1987 NA
deal_3659 1987 NA
deal_3660 1987 NA
deal_3661 1987 NA
deal_3662 1987 NA
deal_3663 1987 NA
deal_3664 1987 NA
deal_3665 1987 NA
deal_3666 1987 NA
deal_3667 1987 NA
deal_3668 1987 NA
deal_3669 1987 NA
deal_3670 1987 NA
deal_3671 1987 NA
deal_3672 1987 NA
deal_3673 1987 NA
deal_3674 1987 NA
deal_3675 1987 NA
deal_3676 1987 NA
deal_3677 1987 NA
deal_3678 1987 NA
deal_3679 1987 NA
deal_3680 1987 NA
deal_3681 1987 NA
deal_3682 1987 NA
deal_3683 1987 NA
deal_3684 1987 NA
deal_3685 1987 NA
deal_3686 1987 NA
deal_3687 1987 NA
deal_3688 1987 NA
deal_3689 1987 NA
deal_3690 1987 NA
deal_3691 1987 NA
deal_3692 1987 NA
deal_3693 1987 NA
deal_3694 1987 0
deal_3695 1987 1
deal_3696 1987 NA
deal_3697 1987 NA
deal_3698 1987 NA
deal_3699 1987 NA
deal_3700 1987 NA
deal_3701 1987 NA
deal_3702 1987 NA
deal_3703 1987 NA
deal_3704 1987 NA
deal_3705 1987 NA
deal_3706 1987 NA
deal_3707 1987 NA
deal_3708 1987 NA
deal_3709 1987 NA
deal_3710 1987 NA
deal_3711 1987 NA
deal_3712 1987 NA
deal_3713 1987 NA
deal_3714 1987 NA
deal_3715 1987 NA
deal_3716 1987 NA
deal_3717 1987 NA
deal_3718 1987 NA
deal_3719 1987 NA
deal_3720 1987 NA
deal_3721 1987 NA
deal_3722 1987 NA
deal_3723 1987 NA
deal_3724 1987 NA
deal_3725 1987 NA
deal_3726 1987 NA
deal_3727 1987 NA
deal_3728 1987 NA
deal_3729 1987 NA
deal_3730 1987 NA
deal_3731 1987 NA
deal_3732 1987 NA
deal_3733 1987 NA
deal_3734 1987 NA
deal_3735 1987 NA
deal_3736 1987 NA
deal_3737 1987 NA
deal_3738 1987 NA
deal_3739 1987 NA
deal_3740 1987 NA
deal_3741 1987 NA
deal_3742 1987 NA
deal_3743 1987 NA
deal_3744 1987 NA
deal_3745 1987 NA
deal_3746 1987 NA
deal_3747 1987 NA
deal_3748 1987 NA
deal_3749 1987 NA
deal_3750 1987 NA
deal_3751 1987 NA
deal_3752 1987 NA
deal_3753 1987 NA
deal_3754 1987 NA
deal_3755 1987 NA
deal_3756 1987 NA
deal_3757 1987 NA
deal_3758 1987 NA
deal_3759 1987 NA
deal_3760 1987 NA
deal_3761 1987 NA
deal_3762 1987 NA
deal_3763 1987 NA
deal_3764 1987 NA
deal_3765 1987 NA
deal_3766 1987 NA
deal_3767 1987 NA
deal_3768 1987 NA
deal_3769 1987 NA
deal_3770 1987 NA
deal_3771 1987 NA
deal_3772 1987 NA
deal_3773 1987 NA
deal_3774 1987 NA
deal_3775 1987 NA
deal_3776 1987 NA
deal_3777 1987 NA
deal_3778 1987 NA
deal_3779 1987 NA
deal_3780 1987 NA
deal_3781 1987 NA
deal_3784 1987 NA
deal_3785 1987 NA
deal_3786 1987 NA
deal_3787 1987 NA
deal_3788 1987 NA
deal_3789 1987 NA
deal_3790 1987 NA
deal_3791 1987 NA
deal_3792 1987 NA
deal_3793 1987 NA
deal_3794 1987 NA
deal_3795 1987 NA
deal_3796 1987 NA
deal_3797 1987 NA
deal_3798 1987 NA
deal_3799 1987 NA
deal_3800 1987 NA
deal_3801 1987 NA
deal_3802 1987 NA
deal_3803 1987 NA
deal_3804 1987 NA
deal_3805 1987 NA
deal_3806 1987 NA
deal_3807 1987 NA
deal_3808 1987 NA
deal_3809 1987 NA
deal_3810 1987 NA
deal_3811 1987 NA
deal_3812 1987 NA
deal_3813 1987 NA
deal_3814 1987 NA
deal_3815 1987 NA
deal_3816 1987 NA
deal_3817 1987 NA
deal_3818 1987 NA
deal_3819 1987 NA
deal_3820 1987 NA
deal_3821 1987 NA
deal_3822 1987 NA
deal_3823 1987 NA
deal_3824 1987 NA
deal_3825 1987 NA
deal_3826 1987 NA
deal_3827 1987 NA
deal_3828 1987 NA
deal_3829 1987 NA
deal_3830 1987 NA
deal_3831 1987 NA
deal_3832 1987 NA
deal_3833 1987 NA
deal_3834 1987 NA
deal_3835 1987 NA
deal_3836 1987 0
deal_3837 1987 0
deal_3838 1987 NA
deal_3839 1987 NA
deal_3840 1987 NA
deal_3841 1987 NA
deal_3842 1987 NA
deal_3843 1987 NA
deal_3844 1987 NA
deal_3845 1987 NA
deal_3846 1987 NA
deal_3847 1987 NA
deal_3848 1987 NA
deal_3849 1987 NA
deal_3850 1987 NA
deal_3851 1987 NA
deal_3852 1987 NA
deal_3853 1987 NA
deal_3854 1987 NA
deal_3855 1987 NA
deal_3856 1987 NA
deal_3857 1987 NA
deal_3858 1987 NA
deal_3859 1987 NA
deal_3860 1987 NA
deal_3861 1987 NA
deal_3862 1987 NA
deal_3863 1987 NA
deal_3864 1987 NA
deal_3865 1987 NA
deal_3866 1987 NA
deal_3867 1987 NA
deal_3868 1987 NA
deal_3869 1987 NA
deal_3870 1987 NA
deal_3871 1987 NA
deal_3872 1987 NA
deal_3873 1987 NA
deal_3874 1987 NA
deal_3875 1987 NA
deal_3876 1987 NA
deal_3877 1987 NA
deal_3878 1987 NA
deal_3879 1987 NA
deal_3880 1987 NA
deal_3881 1987 NA
deal_3882 1987 NA
deal_3883 1987 NA
deal_3884 1987 0
deal_3885 1987 1
deal_3886 1987 NA
deal_3887 1987 NA
deal_3888 1987 NA
deal_3889 1987 NA
deal_3890 1987 NA
deal_3891 1987 NA
deal_3892 1987 NA
deal_3893 1987 NA
deal_3894 1987 NA
deal_3895 1987 NA
deal_3896 1987 NA
deal_3897 1987 NA
deal_3898 1987 NA
deal_3899 1987 NA
deal_3900 1987 NA
deal_3901 1987 NA
deal_3902 1987 NA
deal_3903 1987 NA
deal_3904 1987 NA
deal_3905 1987 NA
deal_3906 1987 NA
deal_3907 1987 NA
deal_3908 1987 NA
deal_3909 1987 NA
deal_3910 1987 NA
deal_3911 1987 NA
deal_3912 1987 NA
deal_3913 1987 NA
deal_3914 1987 NA
deal_3915 1987 NA
deal_3916 1987 NA
deal_3917 1987 NA
deal_3918 1987 NA
deal_3919 1987 NA
deal_3920 1987 NA
deal_3921 1987 NA
deal_3922 1987 NA
deal_3923 1987 NA
deal_3924 1987 NA
deal_3925 1987 NA
deal_3926 1987 NA
deal_3927 1987 NA
deal_3928 1987 NA
deal_3929 1987 NA
deal_3930 1987 NA
deal_3931 1987 NA
deal_3932 1987 NA
deal_3933 1987 NA
deal_3934 1987 NA
deal_3935 1987 NA
deal_3936 1987 NA
deal_3937 1987 NA
deal_3938 1987 NA
deal_3939 1987 NA
deal_3940 1987 NA
deal_3941 1987 NA
deal_3942 1987 NA
deal_3943 1987 NA
deal_3944 1987 NA
deal_3945 1987 NA
deal_3946 1987 NA
deal_3947 1987 NA
deal_3948 1987 NA
deal_3949 1987 NA
deal_3950 1987 NA
deal_3951 1987 NA
deal_3952 1987 NA
deal_3953 1987 NA
deal_3954 1987 NA
deal_3955 1987 NA
deal_3956 1987 NA
deal_3957 1987 NA
deal_3958 1987 NA
deal_3959 1987 NA
deal_3960 1991 NA
deal_3961 1991 NA
deal_3962 1991 NA
deal_3963 1991 NA
deal_3964 1991 NA
deal_3965 1991 NA
deal_3966 1991 NA
deal_3967 1991 NA
deal_3968 1991 NA
deal_3969 1991 NA
deal_3970 1991 NA
deal_3971 1991 NA
deal_3972 1991 NA
deal_3973 1991 NA
deal_3974 1991 NA
deal_3975 1991 NA
deal_3976 1991 NA
deal_3977 1991 NA
deal_3978 1991 NA
deal_3979 1991 NA
deal_3980 1991 NA
deal_3981 1991 NA
deal_3982 1991 NA
deal_3983 1991 NA
deal_3984 1991 NA
deal_3985 1991 NA
deal_3986 1991 NA
deal_3987 1991 NA
deal_3988 1991 NA
deal_3989 1991 NA
deal_3990 1991 NA
deal_3991 1991 NA
deal_3992 1991 NA
deal_3993 1991 NA
deal_3994 1991 NA
deal_3995 1991 NA
deal_3996 1991 NA
deal_3997 1991 NA
deal_3998 1991 NA
deal_3999 1991 NA
deal_4000 1991 NA
deal_4001 1991 NA
deal_4002 1991 NA
deal_4003 1991 NA
deal_4004 1991 NA
deal_4005 1991 NA
deal_4006 1991 NA
deal_4007 1991 NA
deal_4008 1991 NA
deal_4009 1991 NA
deal_4010 1991 NA
deal_4011 1991 NA
deal_4012 1991 NA
deal_4013 1991 NA
deal_4014 1991 NA
deal_4015 1991 NA
deal_4017 1991 NA
deal_4018 1991 NA
deal_4022 1991 NA
deal_4023 1991 NA
deal_4024 1991 NA
deal_4025 1991 NA
deal_4026 1991 NA
deal_4027 1991 NA
deal_4028 1991 NA
deal_4029 1991 NA
deal_4030 1991 NA
deal_4031 1991 NA
deal_4032 1991 NA
deal_4033 1991 NA
deal_4034 1991 NA
deal_4035 1991 NA
deal_4036 1991 NA
deal_4037 1991 NA
deal_4038 1991 NA
deal_4039 1991 NA
deal_4040 1991 NA
deal_4041 1991 NA
deal_4042 1991 NA
deal_4043 1991 NA
deal_4044 1991 NA
deal_4045 1991 NA
deal_4046 1991 NA
deal_4047 1991 NA
deal_4048 1991 NA
deal_4049 1991 NA
deal_4050 1991 NA
deal_4051 1991 NA
deal_4052 1991 NA
deal_4053 1991 NA
deal_4054 1991 NA
deal_4055 1991 NA
deal_4056 1991 NA
deal_4057 1991 NA
deal_4058 1991 NA
deal_4059 1991 NA
deal_4060 1991 NA
deal_4061 1991 NA
deal_4062 1991 NA
deal_4063 1991 NA
deal_4064 1991 NA
deal_4065 1991 NA
deal_4066 1991 NA
deal_4067 1991 NA
deal_4068 1991 NA
deal_4069 1991 NA
deal_4070 1991 NA
deal_4071 1991 NA
deal_4072 1991 NA
deal_4073 1991 NA
deal_4074 1991 NA
deal_4075 1991 NA
deal_4076 1991 NA
deal_4077 1991 NA
deal_4078 1991 NA
deal_4079 1991 NA
deal_4080 1991 NA
deal_4081 1991 NA
deal_4082 1991 NA
deal_4083 1991 NA
deal_4084 1991 NA
deal_4085 1991 NA
deal_4086 1991 NA
deal_4087 1991 NA
deal_4089 1991 NA
deal_4090 1991 NA
deal_4091 1991 NA
deal_4092 1991 NA
deal_4093 1991 NA
deal_4094 1991 NA
deal_4095 1991 NA
deal_4097 1991 NA
deal_4098 1991 NA
deal_4099 1991 NA
deal_4100 1991 NA
deal_4101 1991 NA
deal_4102 1991 NA
deal_4103 1991 NA
deal_4104 1991 0
deal_4105 1991 0
deal_4106 1991 NA
deal_4107 1991 NA
deal_4108 1991 NA
deal_4109 1991 NA
deal_4110 1991 NA
deal_4111 1991 NA
deal_4112 1991 NA
deal_4113 1991 NA
deal_4114 1991 NA
deal_4115 1991 NA
deal_4116 1991 NA
deal_4117 1991 NA
deal_4118 1991 NA
deal_4119 1991 NA
deal_4120 1991 NA
deal_4121 1991 NA
deal_4122 1991 NA
deal_4123 1991 NA
deal_4124 1991 NA
deal_4125 1991 NA
deal_4126 1991 NA
deal_4127 1991 NA
deal_4128 1991 NA
deal_4129 1991 NA
deal_4130 1991 NA
deal_4131 1991 NA
deal_4132 1991 NA
deal_4133 1991 NA
deal_4134 1991 NA
deal_4135 1995 NA
deal_4136 1995 NA
deal_4137 1995 NA
deal_4138 1995 NA
deal_4139 1995 NA
deal_4140 1995 NA
deal_4141 1995 NA
deal_4142 1995 NA
deal_4143 1995 NA
deal_4144 1995 NA
deal_4145 1995 NA
deal_4146 1995 NA
deal_4147 1995 NA
deal_4148 1995 NA
deal_4149 1995 NA
deal_4150 1995 NA
deal_4151 1995 NA
deal_4152 1995 NA
deal_4153 1995 NA
deal_4154 1995 NA
deal_4155 1995 NA
deal_4156 1995 NA
deal_4157 1995 NA
deal_4158 1995 NA
deal_4159 1995 NA
deal_4160 1995 NA
deal_4161 1995 NA
deal_4162 1995 NA
deal_4163 1995 NA
deal_4164 1995 NA
deal_4165 1995 NA
deal_4166 1995 NA
deal_4167 1995 NA
deal_4168 1995 NA
deal_4169 1995 NA
deal_4170 1995 NA
deal_4171 1995 NA
deal_4172 1995 NA
deal_4173 1995 NA
deal_4174 1995 NA
deal_4175 1995 NA
deal_4176 1995 NA
deal_4177 1995 NA
deal_4178 1995 NA
deal_4179 1995 NA
deal_4180 1995 NA
deal_4181 1995 NA
deal_4182 1995 NA
deal_4183 1995 NA
deal_4184 1995 NA
deal_4185 1995 NA
deal_4186 1995 NA
deal_4187 1995 NA
deal_4188 1995 NA
deal_4189 1995 NA
deal_4190 1995 NA
deal_4191 1995 NA
deal_4192 1995 NA
deal_4193 1995 NA
deal_4194 1995 NA
deal_4195 1995 NA
deal_4196 1995 NA
deal_4197 1995 NA
deal_4198 1995 NA
deal_4199 1995 NA
deal_4200 1995 NA
deal_4201 1995 NA
deal_4202 1995 NA
deal_4203 1995 NA
deal_4204 1995 NA
deal_4205 1995 NA
deal_4206 1995 NA
deal_4207 1995 NA
deal_4208 1995 NA
deal_4209 1995 NA
deal_4210 1995 NA
deal_4211 1995 NA
deal_4212 1995 NA
deal_4213 1995 NA
deal_4214 1995 NA
deal_4215 1995 0
deal_4216 1995 0
deal_4217 1995 NA
deal_4218 1995 NA
deal_4219 1995 1
deal_4220 1995 0
deal_4221 1995 NA
deal_4222 1995 NA
deal_4223 1995 NA
deal_4224 1995 NA
deal_4225 1995 NA
deal_4226 1995 NA
deal_4227 1995 NA
deal_4228 1995 NA
deal_4229 1995 NA
deal_4230 1995 NA
deal_4231 1995 NA
deal_4232 1995 NA
deal_4233 1995 NA
deal_4234 1995 NA
deal_4235 1995 NA
deal_4236 1995 NA
deal_4237 1995 NA
deal_4238 1995 NA
deal_4239 1995 NA
deal_4240 1995 NA
deal_4241 1995 NA
deal_4242 1995 NA
deal_4243 1995 NA
deal_4244 1995 NA
deal_4245 1995 NA
deal_4246 1995 NA
deal_4247 1995 NA
deal_4248 1995 NA
deal_4249 1995 NA
deal_4250 1995 NA
deal_4251 1995 NA
deal_4252 1995 NA
deal_4253 1995 3
deal_4254 1995 2
deal_4255 1995 NA
deal_4256 1995 NA
deal_4257 1995 NA
deal_4258 1995 NA
deal_4259 1995 NA
deal_4260 1995 NA
deal_4261 1995 NA
deal_4262 1995 NA
deal_4263 1995 NA
deal_4264 1995 NA
deal_4265 1995 0
deal_4266 1995 0
deal_4267 1995 NA
deal_4268 1995 NA
deal_4269 1995 NA
deal_4270 1995 NA
deal_4271 1995 NA
deal_4272 1995 NA
deal_4273 1995 NA
deal_4274 1995 NA
deal_4275 1995 NA
deal_4276 1995 NA
deal_4277 1995 NA
deal_4278 1995 NA
deal_4279 1995 NA
deal_4280 1995 NA
deal_4281 1995 NA
deal_4282 1995 NA
deal_4283 1995 NA
deal_4284 1995 NA
deal_4285 1995 NA
deal_4286 1995 NA
deal_4287 1995 NA
deal_4288 1995 NA
deal_4289 1995 NA
deal_4290 1995 NA
deal_4291 1995 NA
deal_4292 1995 NA
deal_4293 1995 NA
deal_4294 1995 NA
deal_4295 1995 NA
deal_4296 1995 NA
deal_4297 1995 NA
deal_4298 1995 NA
deal_4299 1995 NA
deal_4300 1995 NA
deal_4301 1995 NA
deal_4302 1995 NA
deal_4303 1995 NA
deal_4304 1995 NA
deal_4305 1995 NA
deal_4306 1995 NA
deal_4307 1995 NA
deal_4308 1995 NA
deal_4309 1995 NA
deal_4310 1995 NA
deal_4311 1995 NA
deal_4312 1995 NA
deal_4313 1995 NA
deal_4314 1995 NA
deal_4315 1995 NA
deal_4316 1995 NA
deal_4317 1995 NA
deal_4318 1995 NA
deal_4319 1995 NA
deal_4320 1995 NA
deal_4321 1995 NA
deal_4322 1995 NA
deal_4323 1995 NA
deal_4324 1995 NA
deal_4325 1995 NA
deal_4326 1995 NA
deal_4327 1995 NA
deal_4328 1995 NA
deal_4329 1995 NA
deal_4330 1995 NA
deal_4331 1995 NA
deal_4332 1995 NA
deal_4333 1995 NA
deal_4334 1995 NA
deal_4335 1995 NA
deal_4336 1995 NA
deal_4337 1995 NA
deal_4338 1995 NA
deal_4339 1995 NA
deal_4340 1995 NA
deal_4341 1995 NA
deal_4342 1995 NA
deal_4343 1995 NA
deal_4344 1995 NA
deal_4345 1995 NA
deal_4346 1995 NA
deal_4347 1995 NA
deal_4348 1995 NA
deal_4349 1995 NA
deal_4350 1995 NA
deal_4351 1995 NA
deal_4352 1995 NA
deal_4353 1995 NA
deal_4354 1995 NA
deal_4355 1995 NA
deal_4356 1995 NA
deal_4357 1995 NA
deal_4358 1995 NA
deal_4359 1995 NA
deal_4360 1995 NA
deal_4361 1995 NA
deal_4362 1995 NA
deal_4363 1995 NA
deal_4364 1995 NA
deal_4365 1995 NA
deal_4366 1995 NA
deal_4367 1995 NA
deal_4368 1995 NA
deal_4369 1995 NA
deal_4370 1995 NA
deal_4371 1995 NA
deal_4372 1995 NA
deal_4373 1995 NA
deal_4374 1995 NA
deal_4375 1995 NA
deal_4376 1995 NA
deal_4377 1995 NA
deal_4378 1995 NA
deal_4379 1995 NA
deal_4380 1995 NA
deal_4381 1995 NA
deal_4382 1995 NA
deal_4383 1995 NA
deal_4384 1995 NA
deal_4385 1995 NA
deal_4386 1995 NA
deal_4387 1995 NA
deal_4388 1995 NA
deal_4389 1995 NA
deal_4390 1995 NA
deal_4391 1995 NA
deal_4392 1995 NA
deal_4393 1995 NA
deal_4394 1995 NA
deal_4395 1995 NA
deal_4396 1995 NA
deal_4397 1995 NA
deal_4398 1995 NA
deal_4399 1995 NA
deal_4400 1995 NA
deal_4401 1995 NA
deal_4402 1995 NA
deal_4403 1995 NA
deal_4404 1995 NA
deal_4405 1995 NA
deal_4406 1995 NA
deal_4407 1995 NA
deal_4408 1995 NA
deal_4409 1995 NA
deal_4410 1995 NA
deal_4411 1995 NA
deal_4412 1995 NA
deal_4413 1995 NA
deal_4414 1995 NA
deal_4415 1995 NA
deal_4416 1995 NA
deal_4417 1995 NA
deal_4418 1995 NA
deal_4419 1995 NA
deal_4420 1995 NA
deal_4421 1995 NA
deal_4422 1995 NA
deal_4423 1995 NA
deal_4424 1995 3
deal_4425 1995 NA
deal_4426 1995 NA
deal_4427 1995 NA
deal_4428 1995 NA
deal_4429 1995 NA
deal_4430 1995 NA
deal_4431 1995 NA
deal_4432 1995 NA
deal_4433 1995 NA
deal_4434 1995 NA
deal_4435 1995 NA
deal_4436 1995 NA
deal_4437 1995 NA
deal_4438 1995 NA
deal_4439 1995 NA
deal_4440 1995 NA
deal_4441 1995 NA
deal_4442 1995 NA
deal_4443 1995 NA
deal_4444 1995 NA
deal_4445 1995 NA
deal_4446 1995 NA
deal_4447 1995 NA
deal_4448 1995 NA
deal_4449 1995 NA
deal_4450 1995 NA
deal_4451 1995 NA
deal_4452 1995 NA
deal_4453 1995 NA
deal_4454 1997 0
deal_4455 1997 0
deal_4456 1997 NA
deal_4457 1997 NA
deal_4458 1997 2
deal_4459 1997 0
deal_4460 1997 NA
deal_4461 1997 NA
deal_4462 1997 NA
deal_4463 1997 NA
deal_4464 1997 NA
deal_4465 1997 NA
deal_4466 1997 NA
deal_4467 1997 NA
deal_4468 1997 NA
deal_4469 1997 NA
deal_4470 1997 NA
deal_4471 1997 NA
deal_4472 1997 NA
deal_4473 1997 NA
deal_4474 1997 NA
deal_4475 1997 NA
deal_4476 1997 NA
deal_4477 1997 NA
deal_4478 1997 NA
deal_4479 1997 NA
deal_4480 1997 NA
deal_4481 1997 NA
deal_4482 1997 NA
deal_4483 1997 NA
deal_4484 1997 NA
deal_4485 1997 NA
deal_4486 1997 NA
deal_4487 1997 NA
deal_4488 1997 NA
deal_4489 1997 NA
deal_4490 1997 NA
deal_4491 1997 NA
deal_4492 1997 NA
deal_4493 1997 NA
deal_4494 1997 NA
deal_4495 1997 NA
deal_4496 1997 NA
deal_4497 1997 NA
deal_4498 1997 NA
deal_4499 1997 NA
deal_4500 1997 NA
deal_4501 1997 NA
deal_4502 1997 NA
deal_4503 1997 NA
deal_4504 1997 NA
deal_4505 1997 NA
deal_4506 1997 NA
deal_4507 1997 NA
deal_4508 1997 NA
deal_4509 1997 NA
deal_4510 1997 NA
deal_4511 1997 NA
deal_4512 1997 NA
deal_4513 1997 NA
deal_4514 1997 NA
deal_4515 1997 NA
deal_4516 1997 NA
deal_4517 1997 NA
deal_4518 1997 NA
deal_4519 1997 NA
deal_4520 1997 NA
deal_4521 1997 NA
deal_4522 1997 NA
deal_4523 1997 NA
deal_4524 1997 NA
deal_4525 1997 NA
deal_4526 1997 NA
deal_4527 1997 NA
deal_4528 1997 NA
deal_4529 1997 NA
deal_4530 1997 NA
deal_4531 1997 NA
deal_4532 1997 NA
deal_4533 1997 NA
deal_4534 1997 NA
deal_4535 1997 NA
deal_4536 1997 NA
deal_4537 1997 NA
deal_4538 1997 NA
deal_4539 1997 NA
deal_4540 1997 NA
deal_4541 1997 NA
deal_4542 1997 NA
deal_4543 1997 NA
deal_4544 1997 NA
deal_4545 1997 NA
deal_4546 1997 NA
deal_4547 1997 NA
deal_4548 1997 NA
deal_4549 1997 NA
deal_4550 1997 NA
deal_4551 1997 NA
deal_4552 1997 NA
deal_4553 1997 NA
deal_4554 1997 NA
deal_4555 1997 NA
deal_4556 1997 NA
deal_4557 1997 NA
deal_4558 1997 NA
deal_4559 1997 NA
deal_4560 1997 NA
deal_4561 1997 NA
deal_4562 1997 NA
deal_4563 1997 NA
deal_4564 1997 NA
deal_4565 1997 NA
deal_4566 1997 NA
deal_4567 1997 NA
deal_4568 1997 NA
deal_4569 1997 NA
deal_4570 1997 NA
deal_4571 1997 NA
deal_4572 1997 NA
deal_4573 1997 NA
deal_4574 1997 NA
deal_4575 1997 NA
deal_4576 1997 2
deal_4577 1997 2
deal_4578 1997 NA
deal_4579 1997 NA
deal_4580 1997 NA
deal_4581 1997 NA
deal_4582 1997 NA
deal_4583 1997 NA
deal_4584 1997 NA
deal_4585 1997 NA
deal_4586 1997 NA
deal_4587 1997 NA
deal_4588 1997 NA
deal_4589 1997 NA
deal_4590 1997 NA
deal_4591 1997 NA
deal_4592 1997 NA
deal_4593 1997 NA
deal_4594 1997 NA
deal_4595 1997 NA
deal_4596 1997 NA
deal_4597 1997 NA
deal_4598 1997 NA
deal_4599 1997 NA
deal_4600 1997 NA
deal_4601 1997 NA
deal_4602 1997 NA
deal_4603 1997 NA
deal_4604 1997 NA
deal_4605 1997 NA
deal_4606 1997 NA
deal_4607 1997 NA
deal_4608 1997 NA
deal_4609 1997 NA
deal_4610 1997 NA
deal_4611 1997 NA
deal_4612 1997 NA
deal_4613 1997 NA
deal_4614 1997 NA
deal_4615 1997 NA
deal_4616 1997 NA
deal_4617 1997 NA
deal_4618 1997 NA
deal_4619 1997 NA
deal_4620 1997 NA
deal_4621 1997 NA
deal_4622 1997 NA
deal_4623 1997 NA
deal_4624 1997 NA
deal_4625 1997 NA
deal_4626 1997 NA
deal_4627 1997 NA
deal_4628 1997 NA
deal_4629 1997 NA
deal_4630 1997 NA
deal_4631 1997 NA
deal_4632 1997 NA
deal_4633 1997 NA
deal_4634 1997 NA
deal_4635 1997 NA
deal_4636 1997 NA
deal_4637 1997 NA
deal_4638 1997 NA
deal_4639 1997 NA
deal_4640 1997 NA
deal_4641 1997 NA
deal_4642 1997 NA
deal_4643 1997 NA
deal_4644 1997 NA
deal_4645 1997 NA
deal_4646 1997 0
deal_4647 1997 3
deal_4648 1997 NA
deal_4649 1997 NA
deal_4650 1997 NA
deal_4651 1997 NA
deal_4652 1997 NA
deal_4653 1997 NA
deal_4654 1997 0
deal_4655 1997 2
deal_4656 1997 NA
deal_4657 1997 NA
deal_4658 1997 NA
deal_4659 1997 NA
deal_4660 1997 NA
deal_4661 1997 NA
deal_4662 1997 NA
