id year level
bb_3448 1983 NA
bb_3449 1983 NA
bb_3450 1983 NA
bb_3451 1983 NA
bb_3452 1983 NA
bb_3453 1983 NA
bb_3454 1983 NA
bb_3455 1983 NA
bb_3456 1983 NA
bb_3457 1983 NA
bb_3458 1983 NA
bb_3459 1983 NA
bb_3460 1983 NA
bb_3461 1983 NA
bb_3462 1983 NA
bb_3463 1983 NA
bb_3464 1983 NA
bb_3465 1983 NA
bb_3466 1983 NA
bb_3467 1983 NA
bb_3468 1983 NA
bb_3469 1983 NA
bb_3470 1983 NA
bb_3471 1983 NA
bb_3472 1983 NA
bb_3473 1983 NA
bb_3474 1983 NA
bb_3475 1983 NA
bb_3476 1983 NA
bb_3477 1983 NA
bb_3478 1983 NA
bb_3479 1983 NA
bb_3480 1983 NA
bb_3481 1983 NA
bb_3482 1983 NA
bb_3483 1983 NA
bb_3484 1983 NA
bb_3485 1983 NA
bb_3486 1983 NA
bb_3487 1983 NA
bb_3488 1983 NA
bb_3489 1983 NA
bb_3490 1983 NA
bb_3491 1983 NA
bb_3492 1983 NA
bb_3493 1983 NA
bb_3494 1983 NA
bb_3495 1983 NA
bb_3496 1983 NA
bb_3497 1983 NA
bb_3498 1983 NA
bb_3499 1983 NA
bb_3500 1983 NA
bb_3501 1983 NA
bb_3502 1983 NA
bb_3503 1983 NA
bb_3504 1983 NA
bb_3505 1983 NA
bb_3506 1983 NA
bb_3507 1983 NA
bb_3508 1983 NA
bb_3509 1983 NA
bb_3510 1983 NA
bb_3511 1983 NA
bb_3512 1983 NA
bb_3513 1983 NA
bb_3514 1983 NA
bb_3515 1983 NA
bb_3516 1983 NA
bb_3517 1983 NA
bb_3518 1983 NA
bb_3519 1983 NA
bb_3520 1983 NA
bb_3521 1983 NA
bb_3522 1983 NA
bb_3523 1983 NA
bb_3524 1983 NA
bb_3525 1983 NA
bb_3526 1983 NA
bb_3527 1983 NA
bb_3528 1983 NA
bb_3529 1983 NA
bb_3530 1983 NA
bb_3531 1983 NA
bb_3532 1983 0
bb_3533 1983 2
bb_3534 1983 NA
bb_3535 1983 NA
bb_3536 1983 NA
bb_3537 1983 NA
bb_3538 1983 NA
bb_3539 1983 NA
bb_3540 1983 NA
bb_3541 1983 NA
bb_3542 1983 NA
bb_3543 1983 NA
bb_3544 1983 NA
bb_3545 1983 NA
bb_3546 1983 NA
bb_3547 1983 NA
bb_3548 1983 NA
bb_3549 1983 NA
bb_3550 1983 NA
bb_3551 1983 NA
bb_3552 1983 NA
bb_3553 1983 NA
bb_3554 1983 NA
bb_3555 1983 NA
bb_3556 1983 NA
bb_3557 1983 NA
bb_3558 1983 NA
bb_3559 1983 NA
bb_3560 1983 NA
bb_3561 1983 NA
bb_3562 1983 NA
bb_3563 1983 NA
bb_3564 1983 NA
bb_3565 1983 NA
bb_3566 1983 NA
bb_3567 1983 NA
bb_3568 1983 NA
bb_3569 1983 NA
bb_3570 1983 NA
bb_3571 1983 NA
bb_3572 1983 NA
bb_3573 1983 NA
bb_3574 1983 NA
bb_3575 1983 NA
bb_3576 1983 NA
bb_3577 1983 NA
bb_3578 1983 NA
bb_3579 1983 NA
bb_3580 1983 NA
bb_3581 1983 NA
bb_3582 1983 NA
bb_3583 1983 NA
bb_3584 1983 NA
bb_3585 1983 NA
bb_3586 1983 NA
bb_3587 1983 NA
bb_3588 1983 NA
bb_3589 1983 NA
bb_3590 1983 NA
bb_3591 1983 NA
bb_3592 1983 NA
bb_3593 1983 NA
bb_3594 1983 NA
bb_3595 1983 NA
bb_3596 1983 NA
bb_3597 1983 NA
bb_3598 1983 NA
bb_3599 1983 NA
bb_3600 1983 NA
bb_3601 1983 NA
bb_3602 1983 NA
bb_3603 1983 NA
bb_3604 1983 NA
bb_3605 1983 NA
bb_3606 1983 NA
bb_3607 1983 NA
bb_3608 1987 NA
bb_3609 1987 NA
bb_3610 1987 NA
bb_3611 1987 NA
bb_3612 1987 NA
bb_3613 1987 NA
bb_3614 1987 NA
bb_3615 1987 NA
bb_3616 1987 NA
bb_3617 1987 NA
bb_3618 1987 NA
bb_3619 1987 NA
bb_3620 1987 NA
bb_3621 1987 NA
bb_3622 1987 NA
bb_3623 1987 NA
bb_3624 1987 NA
bb_3625 1987 NA
bb_3626 1987 NA
bb_3627 1987 NA
bb_3628 1987 NA
bb_3629 1987 NA
bb_3630 1987 NA
bb_3631 1987 NA
bb_3632 1987 NA
bb_3633 1987 NA
bb_3634 1987 NA
bb_3635 1987 NA
bb_3636 1987 NA
bb_3637 1987 NA
bb_3638 1987 NA
bb_3639 1987 NA
bb_3640 1987 NA
bb_3641 1987 NA
bb_3642 1987 NA
bb_3643 1987 NA
bb_3644 1987 NA
bb_3645 1987 NA
bb_3646 1987 NA
bb_3647 1987 NA
bb_3648 1987 NA
bb_3649 1987 NA
bb_3650 1987 NA
bb_3651 1987 NA
bb_3652 1987 NA
bb_3653 1987 NA
bb_3654 1987 NA
bb_3655 1987 NA
bb_3656 1987 NA
bb_3657 1987 NA
bb_3658 1987 NA
bb_3659 1987 NA
bb_3660 1987 NA
bb_3661 1987 NA
bb_3662 1987 NA
bb_3663 1987 NA
bb_3664 1987 NA
bb_3665 1987 NA
bb_3666 1987 NA
bb_3667 1987 NA
bb_3668 1987 NA
bb_3669 1987 NA
bb_3670 1987 NA
bb_3671 1987 NA
bb_3672 1987 NA
bb_3673 1987 NA
bb_3674 1987 NA
bb_3675 1987 NA
bb_3676 1987 NA
bb_3677 1987 NA
bb_3678 1987 NA
bb_3679 1987 NA
bb_3680 1987 NA
bb_3681 1987 NA
bb_3682 1987 NA
bb_3683 1987 NA
bb_3684 1987 NA
bb_3685 1987 NA
bb_3688 1987 NA
bb_3689 1987 NA
bb_3690 1987 NA
bb_3691 1987 NA
bb_3692 1987 NA
bb_3693 1987 NA
bb_3694 1987 0
bb_3695 1987 1
bb_3696 1987 NA
bb_3697 1987 NA
bb_3698 1987 NA
bb_3699 1987 NA
bb_3700 1987 NA
bb_3701 1987 NA
bb_3702 1987 NA
bb_3703 1987 NA
bb_3704 1987 NA
bb_3705 1987 NA
bb_3706 1987 NA
bb_3707 1987 NA
bb_3708 1987 NA
bb_3709 1987 NA
bb_3710 1987 NA
bb_3711 1987 NA
bb_3712 1987 NA
bb_3713 1987 NA
bb_3714 1987 NA
bb_3715 1987 NA
bb_3716 1987 NA
bb_3717 1987 NA
bb_3718 1987 NA
bb_3719 1987 NA
bb_3720 1987 NA
bb_3721 1987 NA
bb_3722 1987 NA
bb_3723 1987 NA
bb_3724 1987 NA
bb_3725 1987 NA
bb_3726 1987 NA
bb_3727 1987 NA
bb_3730 1987 NA
bb_3731 1987 NA
bb_3732 1987 NA
bb_3733 1987 NA
bb_3734 1987 NA
bb_3735 1987 NA
bb_3736 1987 NA
bb_3737 1987 NA
bb_3738 1987 NA
bb_3739 1987 NA
bb_3740 1987 NA
bb_3741 1987 NA
bb_3742 1987 NA
bb_3743 1987 NA
bb_3744 1987 NA
bb_3745 1987 NA
bb_3746 1987 NA
bb_3747 1987 NA
bb_3748 1987 NA
bb_3749 1987 NA
bb_3750 1987 NA
bb_3751 1987 NA
bb_3752 1987 NA
bb_3753 1987 NA
bb_3754 1987 NA
bb_3755 1987 NA
bb_3756 1987 NA
bb_3757 1987 NA
bb_3758 1987 NA
bb_3759 1987 NA
bb_3760 1987 NA
bb_3761 1987 NA
bb_3762 1987 NA
bb_3763 1987 NA
bb_3764 1987 NA
bb_3765 1987 NA
bb_3766 1987 NA
bb_3767 1987 NA
bb_3768 1987 NA
bb_3769 1987 NA
bb_3770 1987 NA
bb_3771 1987 NA
bb_3772 1987 NA
bb_3773 1987 NA
bb_3774 1987 NA
bb_3775 1987 NA
bb_3776 1987 NA
bb_3777 1987 NA
bb_3780 1987 NA
bb_3781 1987 NA
bb_3784 1987 NA
bb_3785 1987 NA
bb_3786 1987 NA
bb_3787 1987 NA
bb_3788 1987 NA
bb_3789 1987 NA
bb_3790 1987 NA
bb_3791 1987 NA
bb_3792 1987 NA
bb_3793 1987 NA
bb_3794 1987 NA
bb_3795 1987 NA
bb_3796 1987 NA
bb_3797 1987 NA
bb_3798 1987 NA
bb_3799 1987 NA
bb_3801 1987 NA
bb_3802 1987 NA
bb_3803 1987 NA
bb_3804 1987 NA
bb_3805 1987 NA
bb_3806 1987 NA
bb_3807 1987 NA
bb_3808 1987 NA
bb_3809 1987 NA
bb_3810 1987 NA
bb_3811 1987 NA
bb_3812 1987 NA
bb_3813 1987 NA
bb_3814 1987 NA
bb_3815 1987 NA
bb_3816 1987 NA
bb_3817 1987 NA
bb_3818 1987 NA
bb_3819 1987 NA
bb_3820 1987 NA
bb_3821 1987 NA
bb_3822 1987 NA
bb_3823 1987 NA
bb_3824 1987 NA
bb_3825 1987 NA
bb_3828 1987 NA
bb_3829 1987 NA
bb_3830 1987 NA
bb_3831 1987 NA
bb_3832 1987 NA
bb_3833 1987 NA
bb_3834 1987 NA
bb_3835 1987 NA
bb_3836 1987 0
bb_3837 1987 0
bb_3838 1987 NA
bb_3839 1987 NA
bb_3840 1987 NA
bb_3841 1987 NA
bb_3842 1987 NA
bb_3843 1987 NA
bb_3844 1987 NA
bb_3845 1987 NA
bb_3846 1987 NA
bb_3847 1987 NA
bb_3848 1987 NA
bb_3849 1987 NA
bb_3850 1987 NA
bb_3851 1987 NA
bb_3852 1987 NA
bb_3853 1987 NA
bb_3854 1987 NA
bb_3855 1987 NA
bb_3856 1987 NA
bb_3857 1987 NA
bb_3858 1987 NA
bb_3859 1987 NA
bb_3860 1987 NA
bb_3861 1987 NA
bb_3862 1987 NA
bb_3863 1987 NA
bb_3864 1987 NA
bb_3865 1987 NA
bb_3866 1987 NA
bb_3867 1987 NA
bb_3868 1987 NA
bb_3869 1987 NA
bb_3870 1987 NA
bb_3871 1987 NA
bb_3872 1987 NA
bb_3873 1987 NA
bb_3874 1987 NA
bb_3875 1987 NA
bb_3876 1987 NA
bb_3877 1987 NA
bb_3878 1987 NA
bb_3879 1987 NA
bb_3880 1987 NA
bb_3881 1987 NA
bb_3884 1987 0
bb_3885 1987 1
bb_3886 1987 NA
bb_3887 1987 NA
bb_3888 1987 NA
bb_3889 1987 NA
bb_3890 1987 NA
bb_3891 1987 NA
bb_3892 1987 NA
bb_3893 1987 NA
bb_3894 1987 NA
bb_3895 1987 NA
bb_3896 1987 NA
bb_3897 1987 NA
bb_3898 1987 NA
bb_3899 1987 NA
bb_3900 1987 NA
bb_3901 1987 NA
bb_3902 1987 NA
bb_3903 1987 NA
bb_3904 1987 NA
bb_3905 1987 NA
bb_3906 1987 NA
bb_3907 1987 NA
bb_3908 1987 NA
bb_3909 1987 NA
bb_3910 1987 NA
bb_3911 1987 NA
bb_3912 1987 NA
bb_3913 1987 NA
bb_3914 1987 NA
bb_3915 1987 NA
bb_3916 1987 NA
bb_3917 1987 NA
bb_3920 1987 NA
bb_3921 1987 NA
bb_3922 1987 NA
bb_3923 1987 NA
bb_3924 1987 NA
bb_3925 1987 NA
bb_3926 1987 NA
bb_3927 1987 NA
bb_3928 1987 NA
bb_3929 1987 NA
bb_3930 1987 NA
bb_3931 1987 NA
bb_3932 1987 NA
bb_3933 1987 NA
bb_3934 1987 NA
bb_3935 1987 NA
bb_3936 1987 NA
bb_3937 1987 NA
bb_3940 1987 NA
bb_3941 1987 NA
bb_3942 1987 NA
bb_3943 1987 NA
bb_3944 1987 NA
bb_3945 1987 NA
bb_3946 1987 NA
bb_3947 1987 NA
bb_3948 1987 NA
bb_3949 1987 NA
bb_3950 1987 NA
bb_3951 1987 NA
bb_3952 1987 NA
bb_3953 1987 NA
bb_3954 1987 NA
bb_3955 1987 NA
bb_3956 1987 NA
bb_3957 1987 NA
bb_3958 1987 NA
bb_3959 1987 NA
bb_3960 1991 NA
bb_3961 1991 NA
bb_3962 1991 NA
bb_3963 1991 NA
bb_3964 1991 NA
bb_3965 1991 NA
bb_3966 1991 NA
bb_3967 1991 NA
bb_3968 1991 NA
bb_3969 1991 NA
bb_3970 1991 NA
bb_3971 1991 NA
bb_3972 1991 NA
bb_3973 1991 NA
bb_3974 1991 NA
bb_3975 1991 NA
bb_3976 1991 2
bb_3977 1991 2
bb_3978 1991 NA
bb_3979 1991 NA
bb_3980 1991 NA
bb_3981 1991 NA
bb_3982 1991 NA
bb_3983 1991 NA
bb_3984 1991 NA
bb_3985 1991 NA
bb_3990 1991 NA
bb_3991 1991 NA
bb_3992 1991 NA
bb_3993 1991 NA
bb_3994 1991 NA
bb_3995 1991 NA
bb_3996 1991 NA
bb_3997 1991 NA
bb_3998 1991 NA
bb_3999 1991 NA
bb_4000 1991 NA
bb_4001 1991 NA
bb_4002 1991 NA
bb_4003 1991 NA
bb_4004 1991 NA
bb_4005 1991 NA
bb_4006 1991 NA
bb_4007 1991 NA
bb_4008 1991 NA
bb_4009 1991 NA
bb_4010 1991 NA
bb_4011 1991 NA
bb_4012 1991 NA
bb_4013 1991 NA
bb_4016 1991 NA
bb_4017 1991 NA
bb_4018 1991 NA
bb_4019 1991 NA
bb_4020 1991 NA
bb_4021 1991 NA
bb_4022 1991 NA
bb_4023 1991 NA
bb_4024 1991 NA
bb_4025 1991 NA
bb_4026 1991 NA
bb_4027 1991 NA
bb_4028 1991 NA
bb_4029 1991 NA
bb_4030 1991 NA
bb_4031 1991 NA
bb_4032 1991 NA
bb_4033 1991 NA
bb_4034 1991 NA
bb_4035 1991 NA
bb_4036 1991 NA
bb_4037 1991 NA
bb_4038 1991 NA
bb_4039 1991 NA
bb_4040 1991 NA
bb_4041 1991 NA
bb_4042 1991 NA
bb_4043 1991 NA
bb_4044 1991 NA
bb_4045 1991 NA
bb_4046 1991 NA
bb_4047 1991 NA
bb_4048 1991 NA
bb_4049 1991 NA
bb_4050 1991 NA
bb_4051 1991 NA
bb_4052 1991 NA
bb_4053 1991 NA
bb_4054 1991 NA
bb_4055 1991 NA
bb_4056 1991 NA
bb_4057 1991 NA
bb_4058 1991 NA
bb_4059 1991 NA
bb_4060 1991 NA
bb_4061 1991 NA
bb_4062 1991 NA
bb_4063 1991 NA
bb_4064 1991 NA
bb_4065 1991 NA
bb_4066 1991 NA
bb_4067 1991 NA
bb_4068 1991 NA
bb_4069 1991 NA
bb_4070 1991 NA
bb_4071 1991 NA
bb_4072 1991 NA
bb_4073 1991 NA
bb_4074 1991 NA
bb_4075 1991 NA
bb_4076 1991 NA
bb_4077 1991 NA
bb_4078 1991 NA
bb_4079 1991 NA
bb_4080 1991 NA
bb_4081 1991 NA
bb_4082 1991 NA
bb_4083 1991 NA
bb_4084 1991 NA
bb_4085 1991 NA
bb_4086 1991 NA
bb_4087 1991 NA
bb_4088 1991 NA
bb_4089 1991 NA
bb_4090 1991 NA
bb_4091 1991 NA
bb_4092 1991 NA
bb_4093 1991 NA
bb_4094 1991 NA
bb_4095 1991 NA
bb_4096 1991 NA
bb_4097 1991 NA
bb_4098 1991 NA
bb_4099 1991 NA
bb_4100 1991 NA
bb_4101 1991 NA
bb_4102 1991 NA
bb_4103 1991 NA
bb_4104 1991 0
bb_4108 1991 NA
bb_4109 1991 NA
bb_4110 1991 NA
bb_4111 1991 NA
bb_4112 1991 NA
bb_4113 1991 NA
bb_4114 1991 NA
bb_4115 1991 NA
bb_4116 1991 NA
bb_4117 1991 NA
bb_4123 1991 NA
bb_4124 1991 NA
bb_4125 1991 NA
bb_4126 1991 NA
bb_4127 1991 NA
bb_4128 1991 NA
bb_4129 1991 NA
bb_4130 1991 NA
bb_4131 1991 NA
bb_4132 1991 NA
bb_4133 1991 NA
bb_4134 1991 NA
bb_4135 1995 NA
bb_4136 1995 NA
bb_4137 1995 NA
bb_4138 1995 NA
bb_4139 1995 NA
bb_4140 1995 NA
bb_4141 1995 NA
bb_4142 1995 NA
bb_4143 1995 NA
bb_4144 1995 NA
bb_4145 1995 NA
bb_4146 1995 NA
bb_4147 1995 NA
bb_4148 1995 NA
bb_4149 1995 NA
bb_4150 1995 NA
bb_4151 1995 NA
bb_4152 1995 NA
bb_4153 1995 NA
bb_4154 1995 NA
bb_4155 1995 NA
bb_4156 1995 NA
bb_4157 1995 NA
bb_4158 1995 NA
bb_4159 1995 NA
bb_4160 1995 NA
bb_4161 1995 NA
bb_4162 1995 NA
bb_4163 1995 NA
bb_4164 1995 NA
bb_4165 1995 NA
bb_4166 1995 NA
bb_4167 1995 NA
bb_4168 1995 NA
bb_4169 1995 NA
bb_4170 1995 NA
bb_4171 1995 NA
bb_4172 1995 NA
bb_4173 1995 NA
bb_4174 1995 NA
bb_4175 1995 NA
bb_4176 1995 NA
bb_4177 1995 NA
bb_4178 1995 NA
bb_4179 1995 NA
bb_4180 1995 NA
bb_4181 1995 NA
bb_4182 1995 NA
bb_4183 1995 NA
bb_4184 1995 NA
bb_4185 1995 NA
bb_4186 1995 NA
bb_4187 1995 NA
bb_4188 1995 NA
bb_4189 1995 NA
bb_4190 1995 NA
bb_4191 1995 NA
bb_4192 1995 NA
bb_4193 1995 NA
bb_4194 1995 NA
bb_4195 1995 NA
bb_4196 1995 NA
bb_4197 1995 NA
bb_4198 1995 NA
bb_4199 1995 NA
bb_4200 1995 NA
bb_4201 1995 NA
bb_4202 1995 NA
bb_4203 1995 NA
bb_4204 1995 NA
bb_4205 1995 NA
bb_4206 1995 NA
bb_4207 1995 NA
bb_4208 1995 NA
bb_4209 1995 NA
bb_4210 1995 NA
bb_4211 1995 NA
bb_4212 1995 NA
bb_4213 1995 NA
bb_4214 1995 NA
bb_4215 1995 0
bb_4216 1995 0
bb_4217 1995 NA
bb_4218 1995 NA
bb_4219 1995 1
bb_4220 1995 0
bb_4221 1995 NA
bb_4222 1995 NA
bb_4223 1995 NA
bb_4224 1995 NA
bb_4225 1995 NA
bb_4226 1995 NA
bb_4227 1995 NA
bb_4228 1995 NA
bb_4229 1995 NA
bb_4230 1995 NA
bb_4231 1995 NA
bb_4232 1995 NA
bb_4233 1995 NA
bb_4234 1995 NA
bb_4235 1995 NA
bb_4236 1995 NA
bb_4237 1995 NA
bb_4238 1995 NA
bb_4239 1995 NA
bb_4240 1995 NA
bb_4241 1995 NA
bb_4242 1995 NA
bb_4243 1995 NA
bb_4244 1995 NA
bb_4245 1995 NA
bb_4246 1995 NA
bb_4247 1995 NA
bb_4248 1995 NA
bb_4249 1995 NA
bb_4250 1995 NA
bb_4251 1995 NA
bb_4252 1995 NA
bb_4253 1995 3
bb_4254 1995 2
bb_4255 1995 NA
bb_4256 1995 NA
bb_4257 1995 NA
bb_4258 1995 NA
bb_4259 1995 NA
bb_4260 1995 NA
bb_4261 1995 NA
bb_4262 1995 NA
bb_4263 1995 NA
bb_4264 1995 NA
bb_4265 1995 0
bb_4266 1995 0
bb_4267 1995 NA
bb_4268 1995 NA
bb_4269 1995 NA
bb_4270 1995 NA
bb_4271 1995 NA
bb_4272 1995 NA
bb_4273 1995 NA
bb_4274 1995 NA
bb_4275 1995 NA
bb_4276 1995 NA
bb_4277 1995 NA
bb_4278 1995 NA
bb_4279 1995 NA
bb_4280 1995 NA
bb_4281 1995 NA
bb_4282 1995 NA
bb_4283 1995 NA
bb_4284 1995 NA
bb_4285 1995 NA
bb_4286 1995 NA
bb_4287 1995 NA
bb_4288 1995 NA
bb_4289 1995 NA
bb_4290 1995 NA
bb_4291 1995 NA
bb_4292 1995 NA
bb_4293 1995 NA
bb_4294 1995 NA
bb_4295 1995 NA
bb_4296 1995 NA
bb_4297 1995 NA
bb_4298 1995 NA
bb_4299 1995 NA
bb_4300 1995 NA
bb_4301 1995 NA
bb_4302 1995 NA
bb_4303 1995 NA
bb_4304 1995 NA
bb_4305 1995 NA
bb_4306 1995 NA
bb_4307 1995 NA
bb_4308 1995 NA
bb_4309 1995 NA
bb_4310 1995 NA
bb_4311 1995 NA
bb_4312 1995 NA
bb_4313 1995 NA
bb_4314 1995 NA
bb_4315 1995 NA
bb_4316 1995 NA
bb_4317 1995 NA
bb_4318 1995 NA
bb_4319 1995 NA
bb_4320 1995 NA
bb_4321 1995 NA
bb_4322 1995 NA
bb_4323 1995 NA
bb_4324 1995 NA
bb_4325 1995 NA
bb_4326 1995 NA
bb_4327 1995 NA
bb_4328 1995 NA
bb_4329 1995 NA
bb_4330 1995 NA
bb_4331 1995 NA
bb_4332 1995 NA
bb_4333 1995 NA
bb_4334 1995 NA
bb_4335 1995 NA
bb_4336 1995 NA
bb_4337 1995 NA
bb_4338 1995 NA
bb_4339 1995 NA
bb_4340 1995 NA
bb_4341 1995 NA
bb_4342 1995 NA
bb_4343 1995 NA
bb_4344 1995 NA
bb_4345 1995 NA
bb_4346 1995 NA
bb_4347 1995 NA
bb_4348 1995 NA
bb_4349 1995 NA
bb_4350 1995 NA
bb_4351 1995 NA
bb_4352 1995 NA
bb_4353 1995 NA
bb_4354 1995 NA
bb_4355 1995 NA
bb_4356 1995 NA
bb_4357 1995 NA
bb_4358 1995 NA
bb_4359 1995 NA
bb_4360 1995 NA
bb_4361 1995 NA
bb_4362 1995 NA
bb_4363 1995 NA
bb_4364 1995 NA
bb_4365 1995 NA
bb_4366 1995 NA
bb_4367 1995 NA
bb_4368 1995 NA
bb_4369 1995 NA
bb_4370 1995 NA
bb_4371 1995 NA
bb_4372 1995 NA
bb_4373 1995 NA
bb_4374 1995 NA
bb_4375 1995 NA
bb_4376 1995 NA
bb_4377 1995 NA
bb_4378 1995 NA
bb_4379 1995 NA
bb_4380 1995 NA
bb_4381 1995 NA
bb_4382 1995 NA
bb_4383 1995 NA
bb_4384 1995 NA
bb_4385 1995 NA
bb_4386 1995 NA
bb_4387 1995 NA
bb_4389 1995 NA
bb_4390 1995 NA
bb_4391 1995 NA
bb_4392 1995 NA
bb_4393 1995 NA
bb_4394 1995 NA
bb_4395 1995 NA
bb_4396 1995 NA
bb_4397 1995 NA
bb_4398 1995 NA
bb_4399 1995 NA
bb_4400 1995 NA
bb_4401 1995 NA
bb_4402 1995 NA
bb_4403 1995 NA
bb_4404 1995 NA
bb_4405 1995 NA
bb_4406 1995 NA
bb_4407 1995 NA
bb_4408 1995 NA
bb_4409 1995 NA
bb_4410 1995 NA
bb_4411 1995 NA
bb_4412 1995 NA
bb_4413 1995 NA
bb_4414 1995 NA
bb_4415 1995 NA
bb_4416 1995 NA
bb_4417 1995 NA
bb_4418 1995 NA
bb_4419 1995 NA
bb_4420 1995 NA
bb_4421 1995 NA
bb_4422 1995 NA
bb_4423 1995 NA
bb_4424 1995 3
bb_4426 1995 NA
bb_4427 1995 NA
bb_4428 1995 NA
bb_4429 1995 NA
bb_4430 1995 NA
bb_4431 1995 NA
bb_4432 1995 NA
bb_4433 1995 NA
bb_4434 1995 NA
bb_4435 1995 NA
bb_4436 1995 NA
bb_4438 1995 NA
bb_4439 1995 NA
bb_4440 1995 NA
bb_4441 1995 NA
bb_4442 1995 NA
bb_4443 1995 NA
bb_4444 1995 NA
bb_4445 1995 NA
bb_4446 1995 NA
bb_4447 1995 NA
bb_4448 1995 NA
bb_4449 1995 NA
bb_4450 1995 NA
bb_4451 1995 NA
bb_4452 1995 NA
bb_4453 1995 NA
bb_4454 1997 0
bb_4455 1997 0
bb_4456 1997 NA
bb_4457 1997 NA
bb_4458 1997 2
bb_4459 1997 0
bb_4460 1997 NA
bb_4461 1997 NA
bb_4462 1997 NA
bb_4463 1997 NA
bb_4464 1997 NA
bb_4465 1997 NA
bb_4466 1997 NA
bb_4467 1997 NA
bb_4468 1997 NA
bb_4469 1997 NA
bb_4470 1997 NA
bb_4471 1997 NA
bb_4472 1997 NA
bb_4473 1997 NA
bb_4474 1997 NA
bb_4475 1997 NA
bb_4476 1997 NA
bb_4477 1997 NA
bb_4478 1997 NA
bb_4479 1997 NA
bb_4480 1997 NA
bb_4481 1997 NA
bb_4482 1997 NA
bb_4483 1997 NA
bb_4484 1997 NA
bb_4485 1997 NA
bb_4486 1997 NA
bb_4487 1997 NA
bb_4488 1997 NA
bb_4489 1997 NA
bb_4490 1997 NA
bb_4491 1997 NA
bb_4492 1997 NA
bb_4493 1997 NA
bb_4494 1997 NA
bb_4495 1997 NA
bb_4496 1997 NA
bb_4497 1997 NA
bb_4498 1997 NA
bb_4499 1997 NA
bb_4500 1997 NA
bb_4501 1997 NA
bb_4502 1997 NA
bb_4503 1997 NA
bb_4504 1997 NA
bb_4505 1997 NA
bb_4506 1997 NA
bb_4507 1997 NA
bb_4508 1997 NA
bb_4509 1997 NA
bb_4510 1997 NA
bb_4511 1997 NA
bb_4512 1997 NA
bb_4513 1997 NA
bb_4514 1997 NA
bb_4515 1997 NA
bb_4516 1997 NA
bb_4517 1997 NA
bb_4518 1997 NA
bb_4519 1997 NA
bb_4520 1997 NA
bb_4521 1997 NA
bb_4522 1997 NA
bb_4523 1997 NA
bb_4524 1997 NA
bb_4525 1997 NA
bb_4526 1997 NA
bb_4527 1997 NA
bb_4528 1997 NA
bb_4529 1997 NA
bb_4530 1997 NA
bb_4531 1997 NA
bb_4532 1997 NA
bb_4533 1997 NA
bb_4534 1997 NA
bb_4535 1997 NA
bb_4536 1997 NA
bb_4537 1997 NA
bb_4538 1997 NA
bb_4539 1997 NA
bb_4540 1997 NA
bb_4541 1997 NA
bb_4542 1997 NA
bb_4543 1997 NA
bb_4544 1997 NA
bb_4545 1997 NA
bb_4546 1997 NA
bb_4547 1997 NA
bb_4548 1997 NA
bb_4549 1997 NA
bb_4550 1997 NA
bb_4551 1997 NA
bb_4552 1997 NA
bb_4553 1997 NA
bb_4554 1997 NA
bb_4555 1997 NA
bb_4556 1997 NA
bb_4557 1997 NA
bb_4558 1997 NA
bb_4559 1997 NA
bb_4560 1997 NA
bb_4561 1997 NA
bb_4562 1997 NA
bb_4563 1997 NA
bb_4564 1997 NA
bb_4565 1997 NA
bb_4566 1997 NA
bb_4567 1997 NA
bb_4568 1997 NA
bb_4569 1997 NA
bb_4570 1997 NA
bb_4571 1997 NA
bb_4572 1997 NA
bb_4573 1997 NA
bb_4574 1997 NA
bb_4575 1997 NA
bb_4576 1997 2
bb_4577 1997 2
bb_4578 1997 NA
bb_4579 1997 NA
bb_4580 1997 NA
bb_4581 1997 NA
bb_4582 1997 NA
bb_4583 1997 NA
bb_4584 1997 NA
bb_4585 1997 NA
bb_4586 1997 NA
bb_4587 1997 NA
bb_4588 1997 NA
bb_4589 1997 NA
bb_4590 1997 NA
bb_4591 1997 NA
bb_4592 1997 NA
bb_4593 1997 NA
bb_4594 1997 NA
bb_4595 1997 NA
bb_4596 1997 NA
bb_4597 1997 NA
bb_4598 1997 NA
bb_4599 1997 NA
bb_4600 1997 NA
bb_4601 1997 NA
bb_4602 1997 NA
bb_4603 1997 NA
bb_4604 1997 NA
bb_4605 1997 NA
bb_4606 1997 NA
bb_4607 1997 NA
bb_4608 1997 NA
bb_4609 1997 NA
bb_4610 1997 NA
bb_4611 1997 NA
bb_4612 1997 NA
bb_4613 1997 NA
bb_4614 1997 NA
bb_4615 1997 NA
bb_4616 1997 NA
bb_4617 1997 NA
bb_4618 1997 NA
bb_4619 1997 NA
bb_4620 1997 NA
bb_4621 1997 NA
bb_4622 1997 NA
bb_4623 1997 NA
bb_4624 1997 NA
bb_4625 1997 NA
bb_4626 1997 NA
bb_4627 1997 NA
bb_4628 1997 NA
bb_4629 1997 NA
bb_4630 1997 NA
bb_4631 1997 NA
bb_4632 1997 NA
bb_4633 1997 NA
bb_4634 1997 NA
bb_4635 1997 NA
bb_4636 1997 NA
bb_4637 1997 NA
bb_4638 1997 NA
bb_4639 1997 NA
bb_4640 1997 NA
bb_4641 1997 NA
bb_4642 1997 NA
bb_4643 1997 NA
bb_4644 1997 NA
bb_4645 1997 NA
bb_4646 1997 0
bb_4647 1997 3
bb_4648 1997 NA
bb_4649 1997 NA
